,x,y,Set,Image,Point
4913,266,279,val,97,67
4914,281,279,val,97,68
4915,297,279,val,97,69
4916,312,278,val,97,70
4917,329,278,val,97,71
4918,55,265,val,97,72
4919,72,266,val,97,73
4920,89,266,val,97,74
4921,105,265,val,97,75
4922,120,265,val,97,76
4923,135,265,val,97,77
4924,152,266,val,97,78
4925,169,266,val,97,79
4926,186,267,val,97,80
4927,203,265,val,97,81
4928,219,265,val,97,82
4929,235,264,val,97,83
4930,251,264,val,97,84
4931,266,264,val,97,85
4932,282,263,val,97,86
4933,297,262,val,97,87
4934,313,261,val,97,88
4935,328,260,val,97,89
4936,55,250,val,97,90
4937,71,250,val,97,91
4938,88,250,val,97,92
4939,105,250,val,97,93
4940,120,249,val,97,94
4941,136,249,val,97,95
4942,153,250,val,97,96
4943,169,252,val,97,97
4944,186,251,val,97,98
4945,203,248,val,97,99
4946,219,248,val,97,100
4947,235,248,val,97,101
4948,251,248,val,97,102
4949,267,247,val,97,103
4950,281,247,val,97,104
4951,296,246,val,97,105
4952,312,245,val,97,106
4953,328,243,val,97,107
4954,55,234,val,97,108
4955,71,233,val,97,109
4956,88,234,val,97,110
4957,104,234,val,97,111
4958,120,233,val,97,112
4959,136,234,val,97,113
4960,152,235,val,97,114
4961,169,235,val,97,115
4962,186,237,val,97,116
4963,203,233,val,97,117
4964,220,231,val,97,118
4965,235,232,val,97,119
4966,251,232,val,97,120
4967,266,231,val,97,121
4968,282,231,val,97,122
4969,298,230,val,97,123
4970,313,228,val,97,124
4971,328,227,val,97,125
4972,54,217,val,97,126
4973,70,217,val,97,127
4974,87,217,val,97,128
4975,104,218,val,97,129
4976,119,218,val,97,130
4977,136,220,val,97,131
4978,152,220,val,97,132
4979,169,221,val,97,133
4980,203,218,val,97,135
4981,220,217,val,97,136
4982,234,216,val,97,137
4983,251,216,val,97,138
4984,267,216,val,97,139
4985,281,215,val,97,140
4986,297,215,val,97,141
4987,313,212,val,97,142
4988,328,212,val,97,143
4989,54,201,val,97,144
4990,70,201,val,97,145
4991,86,201,val,97,146
4992,104,201,val,97,147
4993,120,202,val,97,148
4994,136,204,val,97,149
4995,153,204,val,97,150
4996,170,206,val,97,151
4997,203,202,val,97,153
4998,220,200,val,97,154
4999,236,201,val,97,155
5000,251,200,val,97,156
5001,265,201,val,97,157
5002,282,200,val,97,158
5003,297,198,val,97,159
5004,313,197,val,97,160
5005,328,196,val,97,161
5006,54,185,val,97,162
5007,71,186,val,97,163
5008,86,185,val,97,164
5009,103,186,val,97,165
5010,119,186,val,97,166
5011,136,188,val,97,167
5012,153,188,val,97,168
5013,170,190,val,97,169
5014,204,185,val,97,171
5015,220,185,val,97,172
5016,236,185,val,97,173
5017,251,184,val,97,174
5018,267,185,val,97,175
5019,282,185,val,97,176
5020,297,183,val,97,177
5021,312,182,val,97,178
5022,328,181,val,97,179
5023,54,168,val,97,180
5024,70,169,val,97,181
5025,86,169,val,97,182
5026,102,169,val,97,183
5027,119,170,val,97,184
5028,136,171,val,97,185
5029,153,172,val,97,186
5030,170,174,val,97,187
5031,203,171,val,97,189
5032,220,169,val,97,190
5033,236,169,val,97,191
5034,251,168,val,97,192
5035,267,170,val,97,193
5036,282,168,val,97,194
5037,298,167,val,97,195
5038,312,167,val,97,196
5039,328,167,val,97,197
5040,55,153,val,97,198
5041,70,152,val,97,199
5042,86,152,val,97,200
5043,102,153,val,97,201
5044,119,154,val,97,202
5045,135,155,val,97,203
5046,152,154,val,97,204
5047,169,157,val,97,205
5048,203,155,val,97,207
5049,219,153,val,97,208
5050,236,153,val,97,209
5051,250,152,val,97,210
5052,266,153,val,97,211
5053,281,152,val,97,212
5054,297,151,val,97,213
5055,313,151,val,97,214
5056,328,151,val,97,215
5057,54,136,val,97,216
5058,70,136,val,97,217
5059,86,135,val,97,218
5060,102,137,val,97,219
5061,118,138,val,97,220
5062,135,137,val,97,221
5063,151,138,val,97,222
5064,169,139,val,97,223
5065,202,138,val,97,225
5066,218,136,val,97,226
5067,235,135,val,97,227
5068,250,137,val,97,228
5069,267,137,val,97,229
5070,281,136,val,97,230
5071,297,136,val,97,231
5072,312,135,val,97,232
5073,328,134,val,97,233
5074,53,120,val,97,234
5075,69,119,val,97,235
5076,86,119,val,97,236
5077,102,121,val,97,237
5078,118,121,val,97,238
5079,134,121,val,97,239
5080,151,121,val,97,240
5081,169,122,val,97,241
5082,202,122,val,97,243
5083,219,121,val,97,244
5084,235,119,val,97,245
5085,251,120,val,97,246
5086,266,120,val,97,247
5087,282,120,val,97,248
5088,297,120,val,97,249
5089,312,120,val,97,250
5090,328,117,val,97,251
5091,53,104,val,97,252
5092,70,104,val,97,253
5093,86,103,val,97,254
5094,102,105,val,97,255
5095,118,106,val,97,256
5096,135,105,val,97,257
5097,151,104,val,97,258
5098,168,105,val,97,259
5099,201,106,val,97,261
5100,218,106,val,97,262
5101,235,104,val,97,263
5102,251,105,val,97,264
5103,266,105,val,97,265
5104,281,105,val,97,266
5105,296,105,val,97,267
5106,313,104,val,97,268
5107,328,103,val,97,269
5108,53,87,val,97,270
5109,69,89,val,97,271
5110,85,88,val,97,272
5111,101,88,val,97,273
5112,118,89,val,97,274
5113,135,90,val,97,275
5114,152,87,val,97,276
5115,167,89,val,97,277
5116,201,88,val,97,279
5117,218,90,val,97,280
5118,234,88,val,97,281
5119,250,89,val,97,282
5120,266,88,val,97,283
5121,282,88,val,97,284
5122,296,89,val,97,285
5123,313,88,val,97,286
5124,328,88,val,97,287
5125,54,70,val,97,288
5126,70,72,val,97,289
5127,85,72,val,97,290
5128,101,71,val,97,291
5129,119,72,val,97,292
5130,134,72,val,97,293
5131,151,71,val,97,294
5132,167,74,val,97,295
5133,217,74,val,97,298
5134,234,72,val,97,299
5135,250,72,val,97,300
5136,265,73,val,97,301
5137,281,73,val,97,302
5138,296,73,val,97,303
5139,313,73,val,97,304
5140,328,73,val,97,305
5141,53,55,val,97,306
5142,69,56,val,97,307
5143,86,56,val,97,308
5144,101,56,val,97,309
5145,118,55,val,97,310
5146,134,56,val,97,311
5147,151,55,val,97,312
5148,217,58,val,97,316
5149,234,55,val,97,317
5150,250,56,val,97,318
5151,266,57,val,97,319
5152,281,57,val,97,320
5153,296,57,val,97,321
5154,312,57,val,97,322
5155,328,57,val,97,323
5156,54,330,val,103,0
5157,71,330,val,103,1
5158,88,331,val,103,2
5159,103,331,val,103,3
5160,121,331,val,103,4
5161,137,332,val,103,5
5162,153,331,val,103,6
5163,170,332,val,103,7
5164,185,332,val,103,8
5165,202,333,val,103,9
5166,218,331,val,103,10
5167,234,331,val,103,11
5168,250,330,val,103,12
5169,266,329,val,103,13
5170,281,330,val,103,14
5171,297,328,val,103,15
5172,313,328,val,103,16
5173,329,327,val,103,17
5174,54,315,val,103,18
5175,71,314,val,103,19
5176,88,315,val,103,20
5177,104,315,val,103,21
5178,120,315,val,103,22
5179,137,315,val,103,23
5180,154,315,val,103,24
5181,170,315,val,103,25
5182,185,316,val,103,26
5183,202,316,val,103,27
5184,218,314,val,103,28
5185,234,314,val,103,29
5186,249,313,val,103,30
5187,266,312,val,103,31
5188,281,313,val,103,32
5189,296,313,val,103,33
5190,311,312,val,103,34
5191,329,311,val,103,35
5192,54,299,val,103,36
5193,71,299,val,103,37
5194,88,300,val,103,38
5195,104,299,val,103,39
5196,121,300,val,103,40
5197,137,300,val,103,41
5198,155,300,val,103,42
5199,170,299,val,103,43
5200,186,300,val,103,44
5201,202,299,val,103,45
5202,218,298,val,103,46
5203,234,298,val,103,47
5204,249,298,val,103,48
5205,265,297,val,103,49
5206,280,296,val,103,50
5207,296,296,val,103,51
5208,312,295,val,103,52
5209,329,294,val,103,53
5210,54,284,val,103,54
5211,71,283,val,103,55
5212,87,283,val,103,56
5213,104,283,val,103,57
5214,121,283,val,103,58
5215,137,284,val,103,59
5216,154,284,val,103,60
5217,170,283,val,103,61
5218,185,284,val,103,62
5219,202,283,val,103,63
5220,218,281,val,103,64
5221,235,281,val,103,65
5222,250,280,val,103,66
5223,266,280,val,103,67
5224,281,279,val,103,68
5225,296,279,val,103,69
5226,312,278,val,103,70
5227,328,278,val,103,71
5228,55,267,val,103,72
5229,71,267,val,103,73
5230,87,267,val,103,74
5231,103,268,val,103,75
5232,121,268,val,103,76
5233,137,268,val,103,77
5234,153,268,val,103,78
5235,169,267,val,103,79
5236,186,267,val,103,80
5237,202,266,val,103,81
5238,218,264,val,103,82
5239,234,264,val,103,83
5240,251,264,val,103,84
5241,266,263,val,103,85
5242,281,262,val,103,86
5243,296,262,val,103,87
5244,312,262,val,103,88
5245,328,261,val,103,89
5246,55,250,val,103,90
5247,71,250,val,103,91
5248,87,251,val,103,92
5249,104,252,val,103,93
5250,120,252,val,103,94
5251,136,252,val,103,95
5252,153,252,val,103,96
5253,169,251,val,103,97
5254,186,251,val,103,98
5255,202,251,val,103,99
5256,219,249,val,103,100
5257,234,248,val,103,101
5258,251,247,val,103,102
5259,266,246,val,103,103
5260,281,245,val,103,104
5261,296,246,val,103,105
5262,312,245,val,103,106
5263,328,244,val,103,107
5264,54,233,val,103,108
5265,71,234,val,103,109
5266,87,235,val,103,110
5267,104,235,val,103,111
5268,120,235,val,103,112
5269,136,235,val,103,113
5270,153,236,val,103,114
5271,170,235,val,103,115
5272,186,235,val,103,116
5273,202,234,val,103,117
5274,218,233,val,103,118
5275,235,232,val,103,119
5276,249,231,val,103,120
5277,266,230,val,103,121
5278,281,230,val,103,122
5279,296,230,val,103,123
5280,312,228,val,103,124
5281,328,227,val,103,125
5282,54,217,val,103,126
5283,70,217,val,103,127
5284,87,218,val,103,128
5285,103,218,val,103,129
5286,120,218,val,103,130
5287,136,219,val,103,131
5288,152,219,val,103,132
5289,168,219,val,103,133
5290,185,217,val,103,134
5291,201,217,val,103,135
5292,218,217,val,103,136
5293,234,216,val,103,137
5294,251,216,val,103,138
5295,266,214,val,103,139
5296,281,214,val,103,140
5297,297,213,val,103,141
5298,312,213,val,103,142
5299,328,211,val,103,143
5300,53,201,val,103,144
5301,71,202,val,103,145
5302,87,202,val,103,146
5303,103,202,val,103,147
5304,119,203,val,103,148
5305,136,203,val,103,149
5306,152,203,val,103,150
5307,168,202,val,103,151
5308,185,203,val,103,152
5309,202,203,val,103,153
5310,218,202,val,103,154
5311,235,201,val,103,155
5312,251,200,val,103,156
5313,267,199,val,103,157
5314,282,198,val,103,158
5315,297,198,val,103,159
5316,313,197,val,103,160
5317,328,196,val,103,161
5318,53,185,val,103,162
5319,70,186,val,103,163
5320,87,187,val,103,164
5321,103,186,val,103,165
5322,119,187,val,103,166
5323,136,187,val,103,167
5324,152,187,val,103,168
5325,169,187,val,103,169
5326,185,188,val,103,170
5327,201,187,val,103,171
5328,218,186,val,103,172
5329,235,186,val,103,173
5330,252,185,val,103,174
5331,267,184,val,103,175
5332,281,183,val,103,176
5333,298,182,val,103,177
5334,314,181,val,103,178
5335,329,181,val,103,179
5336,54,170,val,103,180
5337,70,170,val,103,181
5338,86,171,val,103,182
5339,102,171,val,103,183
5340,118,171,val,103,184
5341,135,170,val,103,185
5342,151,171,val,103,186
5343,168,170,val,103,187
5344,185,172,val,103,188
5345,201,171,val,103,189
5346,218,170,val,103,190
5347,235,170,val,103,191
5348,251,170,val,103,192
5349,267,168,val,103,193
5350,282,168,val,103,194
5351,297,167,val,103,195
5352,313,166,val,103,196
5353,329,165,val,103,197
5354,53,153,val,103,198
5355,70,153,val,103,199
5356,86,154,val,103,200
5357,102,154,val,103,201
5358,118,154,val,103,202
5359,135,154,val,103,203
5360,151,154,val,103,204
5361,168,155,val,103,205
5362,185,157,val,103,206
5363,201,156,val,103,207
5364,217,154,val,103,208
5365,235,155,val,103,209
5366,251,154,val,103,210
5367,266,152,val,103,211
5368,283,152,val,103,212
5369,298,151,val,103,213
5370,314,150,val,103,214
5371,330,149,val,103,215
5372,53,136,val,103,216
5373,69,136,val,103,217
5374,86,137,val,103,218
5375,101,137,val,103,219
5376,118,137,val,103,220
5377,134,137,val,103,221
5378,152,138,val,103,222
5379,168,140,val,103,223
5380,184,141,val,103,224
5381,201,141,val,103,225
5382,218,139,val,103,226
5383,234,138,val,103,227
5384,252,138,val,103,228
5385,267,136,val,103,229
5386,282,135,val,103,230
5387,298,135,val,103,231
5388,313,134,val,103,232
5389,329,134,val,103,233
5390,53,121,val,103,234
5391,69,120,val,103,235
5392,84,120,val,103,236
5393,101,120,val,103,237
5394,118,120,val,103,238
5395,134,121,val,103,239
5396,151,123,val,103,240
5397,168,123,val,103,241
5398,184,124,val,103,242
5399,200,124,val,103,243
5400,217,122,val,103,244
5401,234,123,val,103,245
5402,252,122,val,103,246
5403,267,121,val,103,247
5404,283,120,val,103,248
5405,300,120,val,103,249
5406,314,118,val,103,250
5407,330,118,val,103,251
5408,53,104,val,103,252
5409,70,104,val,103,253
5410,84,104,val,103,254
5411,101,104,val,103,255
5412,118,104,val,103,256
5413,134,105,val,103,257
5414,151,106,val,103,258
5415,185,108,val,103,260
5416,201,107,val,103,261
5417,218,106,val,103,262
5418,235,107,val,103,263
5419,251,106,val,103,264
5420,267,105,val,103,265
5421,283,105,val,103,266
5422,299,104,val,103,267
5423,314,104,val,103,268
5424,330,102,val,103,269
5425,54,89,val,103,270
5426,69,88,val,103,271
5427,85,88,val,103,272
5428,102,88,val,103,273
5429,118,88,val,103,274
5430,134,88,val,103,275
5431,151,90,val,103,276
5432,184,92,val,103,278
5433,201,91,val,103,279
5434,218,90,val,103,280
5435,234,90,val,103,281
5436,251,91,val,103,282
5437,267,89,val,103,283
5438,283,89,val,103,284
5439,298,88,val,103,285
5440,314,88,val,103,286
5441,329,87,val,103,287
5442,53,72,val,103,288
5443,69,72,val,103,289
5444,85,72,val,103,290
5445,102,72,val,103,291
5446,118,72,val,103,292
5447,134,72,val,103,293
5448,150,72,val,103,294
5449,184,75,val,103,296
5450,200,75,val,103,297
5451,217,74,val,103,298
5452,234,74,val,103,299
5453,250,75,val,103,300
5454,267,73,val,103,301
5455,283,72,val,103,302
5456,298,74,val,103,303
5457,313,73,val,103,304
5458,330,72,val,103,305
5459,53,56,val,103,306
5460,69,55,val,103,307
5461,85,56,val,103,308
5462,101,56,val,103,309
5463,117,56,val,103,310
5464,134,56,val,103,311
5465,150,55,val,103,312
5466,201,58,val,103,315
5467,217,57,val,103,316
5468,234,57,val,103,317
5469,251,57,val,103,318
5470,268,57,val,103,319
5471,283,57,val,103,320
5472,299,57,val,103,321
5473,314,58,val,103,322
5474,330,55,val,103,323
5475,53,330,val,107,0
5476,70,330,val,107,1
5477,87,331,val,107,2
5478,104,331,val,107,3
5479,121,333,val,107,4
5480,136,332,val,107,5
5481,152,331,val,107,6
5482,170,331,val,107,7
5483,187,332,val,107,8
5484,203,333,val,107,9
5485,219,331,val,107,10
5486,234,331,val,107,11
5487,250,329,val,107,12
5488,265,329,val,107,13
5489,281,329,val,107,14
5490,296,327,val,107,15
5491,313,328,val,107,16
5492,329,327,val,107,17
5493,55,314,val,107,18
5494,72,315,val,107,19
5495,88,315,val,107,20
5496,104,315,val,107,21
5497,120,316,val,107,22
5498,136,316,val,107,23
5499,154,316,val,107,24
5500,171,315,val,107,25
5501,187,317,val,107,26
5502,203,316,val,107,27
5503,219,316,val,107,28
5504,234,315,val,107,29
5505,250,314,val,107,30
5506,265,312,val,107,31
5507,281,313,val,107,32
5508,296,312,val,107,33
5509,311,312,val,107,34
5510,328,311,val,107,35
5511,56,297,val,107,36
5512,71,297,val,107,37
5513,88,298,val,107,38
5514,104,299,val,107,39
5515,121,299,val,107,40
5516,138,301,val,107,41
5517,155,301,val,107,42
5518,171,300,val,107,43
5519,187,299,val,107,44
5520,203,301,val,107,45
5521,219,299,val,107,46
5522,235,299,val,107,47
5523,250,298,val,107,48
5524,265,296,val,107,49
5525,281,296,val,107,50
5526,296,295,val,107,51
5527,312,295,val,107,52
5528,330,297,val,107,53
5529,55,282,val,107,54
5530,71,282,val,107,55
5531,89,283,val,107,56
5532,104,284,val,107,57
5533,121,283,val,107,58
5534,137,285,val,107,59
5535,155,285,val,107,60
5536,171,283,val,107,61
5537,187,283,val,107,62
5538,203,284,val,107,63
5539,220,282,val,107,64
5540,236,281,val,107,65
5541,250,279,val,107,66
5542,266,280,val,107,67
5543,282,280,val,107,68
5544,296,278,val,107,69
5545,311,278,val,107,70
5546,328,278,val,107,71
5547,55,266,val,107,72
5548,71,265,val,107,73
5549,88,266,val,107,74
5550,105,267,val,107,75
5551,121,267,val,107,76
5552,137,268,val,107,77
5553,154,267,val,107,78
5554,170,268,val,107,79
5555,187,267,val,107,80
5556,203,267,val,107,81
5557,219,266,val,107,82
5558,235,264,val,107,83
5559,251,264,val,107,84
5560,266,263,val,107,85
5561,281,262,val,107,86
5562,297,262,val,107,87
5563,313,262,val,107,88
5564,328,262,val,107,89
5565,55,249,val,107,90
5566,71,248,val,107,91
5567,88,250,val,107,92
5568,104,250,val,107,93
5569,121,251,val,107,94
5570,137,250,val,107,95
5571,154,250,val,107,96
5572,170,251,val,107,97
5573,186,250,val,107,98
5574,203,250,val,107,99
5575,219,250,val,107,100
5576,235,248,val,107,101
5577,250,247,val,107,102
5578,267,246,val,107,103
5579,281,246,val,107,104
5580,296,246,val,107,105
5581,313,245,val,107,106
5582,328,245,val,107,107
5583,54,232,val,107,108
5584,70,232,val,107,109
5585,87,233,val,107,110
5586,104,234,val,107,111
5587,120,233,val,107,112
5588,136,232,val,107,113
5589,153,233,val,107,114
5590,169,234,val,107,115
5591,187,235,val,107,116
5592,203,233,val,107,117
5593,219,233,val,107,118
5594,235,232,val,107,119
5595,251,231,val,107,120
5596,266,230,val,107,121
5597,282,230,val,107,122
5598,297,229,val,107,123
5599,313,228,val,107,124
5600,329,228,val,107,125
5601,55,215,val,107,126
5602,71,216,val,107,127
5603,87,217,val,107,128
5604,103,216,val,107,129
5605,120,216,val,107,130
5606,136,217,val,107,131
5607,153,218,val,107,132
5608,169,219,val,107,133
5609,186,218,val,107,134
5610,202,218,val,107,135
5611,219,218,val,107,136
5612,236,217,val,107,137
5613,251,216,val,107,138
5614,266,214,val,107,139
5615,282,214,val,107,140
5616,297,213,val,107,141
5617,313,213,val,107,142
5618,328,212,val,107,143
5619,55,200,val,107,144
5620,70,200,val,107,145
5621,86,201,val,107,146
5622,103,200,val,107,147
5623,119,200,val,107,148
5624,136,201,val,107,149
5625,152,202,val,107,150
5626,169,202,val,107,151
5627,186,202,val,107,152
5628,202,202,val,107,153
5629,219,202,val,107,154
5630,236,201,val,107,155
5631,251,200,val,107,156
5632,267,200,val,107,157
5633,282,198,val,107,158
5634,298,198,val,107,159
5635,314,197,val,107,160
5636,329,196,val,107,161
5637,54,184,val,107,162
5638,70,184,val,107,163
5639,86,184,val,107,164
5640,103,184,val,107,165
5641,119,185,val,107,166
5642,135,185,val,107,167
5643,152,185,val,107,168
5644,169,186,val,107,169
5645,185,186,val,107,170
5646,202,186,val,107,171
5647,219,187,val,107,172
5648,236,186,val,107,173
5649,252,186,val,107,174
5650,267,185,val,107,175
5651,282,184,val,107,176
5652,298,183,val,107,177
5653,313,182,val,107,178
5654,329,181,val,107,179
5655,54,168,val,107,180
5656,70,168,val,107,181
5657,86,168,val,107,182
5658,102,168,val,107,183
5659,118,168,val,107,184
5660,135,168,val,107,185
5661,152,170,val,107,186
5662,169,171,val,107,187
5663,185,171,val,107,188
5664,202,170,val,107,189
5665,218,171,val,107,190
5666,236,172,val,107,191
5667,252,171,val,107,192
5668,267,169,val,107,193
5669,283,169,val,107,194
5670,298,167,val,107,195
5671,314,166,val,107,196
5672,329,165,val,107,197
5673,54,152,val,107,198
5674,70,152,val,107,199
5675,86,152,val,107,200
5676,102,151,val,107,201
5677,118,152,val,107,202
5678,135,153,val,107,203
5679,152,153,val,107,204
5680,169,154,val,107,205
5681,185,156,val,107,206
5682,201,155,val,107,207
5683,218,155,val,107,208
5684,235,155,val,107,209
5685,252,155,val,107,210
5686,267,153,val,107,211
5687,283,152,val,107,212
5688,298,151,val,107,213
5689,314,151,val,107,214
5690,329,150,val,107,215
5691,53,136,val,107,216
5692,69,136,val,107,217
5693,86,136,val,107,218
5694,102,136,val,107,219
5695,118,136,val,107,220
5696,135,137,val,107,221
5697,152,137,val,107,222
5698,168,138,val,107,223
5699,185,139,val,107,224
5700,200,138,val,107,225
5701,218,138,val,107,226
5702,235,139,val,107,227
5703,251,139,val,107,228
5704,267,137,val,107,229
5705,282,136,val,107,230
5706,298,136,val,107,231
5707,313,135,val,107,232
5708,329,135,val,107,233
5709,53,120,val,107,234
5710,70,120,val,107,235
5711,86,120,val,107,236
5712,102,120,val,107,237
5713,118,120,val,107,238
5714,134,121,val,107,239
5715,152,122,val,107,240
5716,167,121,val,107,241
5717,184,123,val,107,242
5718,201,123,val,107,243
5719,217,123,val,107,244
5720,234,123,val,107,245
5721,251,122,val,107,246
5722,267,121,val,107,247
5723,282,120,val,107,248
5724,298,120,val,107,249
5725,313,119,val,107,250
5726,329,119,val,107,251
5727,53,104,val,107,252
5728,70,103,val,107,253
5729,86,103,val,107,254
5730,101,103,val,107,255
5731,117,103,val,107,256
5732,134,104,val,107,257
5733,151,105,val,107,258
5734,184,107,val,107,260
5735,201,107,val,107,261
5736,218,106,val,107,262
5737,235,107,val,107,263
5738,251,106,val,107,264
5739,267,106,val,107,265
5740,283,105,val,107,266
5741,298,104,val,107,267
5742,313,103,val,107,268
5743,329,102,val,107,269
5744,53,87,val,107,270
5745,69,87,val,107,271
5746,86,88,val,107,272
5747,101,87,val,107,273
5748,118,88,val,107,274
5749,134,88,val,107,275
5750,150,88,val,107,276
5751,184,90,val,107,278
5752,201,91,val,107,279
5753,218,90,val,107,280
5754,234,91,val,107,281
5755,250,91,val,107,282
5756,267,89,val,107,283
5757,282,89,val,107,284
5758,299,88,val,107,285
5759,313,89,val,107,286
5760,330,89,val,107,287
5761,54,72,val,107,288
5762,69,72,val,107,289
5763,85,72,val,107,290
5764,102,72,val,107,291
5765,118,72,val,107,292
5766,133,72,val,107,293
5767,150,72,val,107,294
5768,184,73,val,107,296
5769,201,74,val,107,297
5770,217,73,val,107,298
5771,234,74,val,107,299
5772,250,74,val,107,300
5773,267,73,val,107,301
5774,282,73,val,107,302
5775,297,74,val,107,303
5776,313,74,val,107,304
5777,330,72,val,107,305
5778,53,56,val,107,306
5779,70,55,val,107,307
5780,86,55,val,107,308
5781,101,56,val,107,309
5782,117,55,val,107,310
5783,134,56,val,107,311
5784,150,56,val,107,312
5785,200,59,val,107,315
5786,217,57,val,107,316
5787,234,57,val,107,317
5788,250,58,val,107,318
5789,267,57,val,107,319
5790,282,57,val,107,320
5791,298,58,val,107,321
5792,314,57,val,107,322
5793,329,56,val,107,323
5794,54,330,val,112,0
5795,71,330,val,112,1
5796,87,330,val,112,2
5797,104,332,val,112,3
5798,120,332,val,112,4
5799,135,332,val,112,5
5800,152,332,val,112,6
5801,170,332,val,112,7
5802,186,333,val,112,8
5803,202,331,val,112,9
5804,218,331,val,112,10
5805,234,330,val,112,11
5806,249,330,val,112,12
5807,265,329,val,112,13
5808,281,329,val,112,14
5809,296,329,val,112,15
5810,312,328,val,112,16
5811,329,327,val,112,17
5812,54,314,val,112,18
5813,71,315,val,112,19
5814,88,315,val,112,20
5815,103,315,val,112,21
5816,120,316,val,112,22
5817,136,316,val,112,23
5818,153,317,val,112,24
5819,170,315,val,112,25
5820,186,317,val,112,26
5821,202,314,val,112,27
5822,219,314,val,112,28
5823,235,314,val,112,29
5824,250,313,val,112,30
5825,265,312,val,112,31
5826,281,312,val,112,32
5827,296,311,val,112,33
5828,311,312,val,112,34
5829,328,311,val,112,35
5830,55,299,val,112,36
5831,71,298,val,112,37
5832,88,298,val,112,38
5833,104,299,val,112,39
5834,120,299,val,112,40
5835,136,299,val,112,41
5836,153,300,val,112,42
5837,170,299,val,112,43
5838,186,299,val,112,44
5839,202,298,val,112,45
5840,219,298,val,112,46
5841,234,297,val,112,47
5842,251,297,val,112,48
5843,266,296,val,112,49
5844,281,296,val,112,50
5845,297,296,val,112,51
5846,312,295,val,112,52
5847,327,294,val,112,53
5848,55,283,val,112,54
5849,71,282,val,112,55
5850,88,283,val,112,56
5851,104,283,val,112,57
5852,120,283,val,112,58
5853,136,283,val,112,59
5854,153,284,val,112,60
5855,170,283,val,112,61
5856,186,284,val,112,62
5857,203,282,val,112,63
5858,219,281,val,112,64
5859,234,280,val,112,65
5860,250,279,val,112,66
5861,266,280,val,112,67
5862,281,280,val,112,68
5863,298,279,val,112,69
5864,312,278,val,112,70
5865,328,278,val,112,71
5866,55,267,val,112,72
5867,71,266,val,112,73
5868,87,266,val,112,74
5869,103,267,val,112,75
5870,120,267,val,112,76
5871,136,267,val,112,77
5872,153,268,val,112,78
5873,169,268,val,112,79
5874,187,268,val,112,80
5875,202,265,val,112,81
5876,219,264,val,112,82
5877,234,263,val,112,83
5878,250,263,val,112,84
5879,266,263,val,112,85
5880,282,263,val,112,86
5881,297,262,val,112,87
5882,313,261,val,112,88
5883,328,261,val,112,89
5884,55,249,val,112,90
5885,71,249,val,112,91
5886,87,250,val,112,92
5887,103,250,val,112,93
5888,120,251,val,112,94
5889,136,251,val,112,95
5890,152,251,val,112,96
5891,169,252,val,112,97
5892,186,251,val,112,98
5893,202,248,val,112,99
5894,218,249,val,112,100
5895,235,247,val,112,101
5896,250,246,val,112,102
5897,266,246,val,112,103
5898,281,245,val,112,104
5899,296,246,val,112,105
5900,313,245,val,112,106
5901,328,244,val,112,107
5902,55,233,val,112,108
5903,71,233,val,112,109
5904,87,233,val,112,110
5905,104,234,val,112,111
5906,120,234,val,112,112
5907,136,233,val,112,113
5908,152,234,val,112,114
5909,169,234,val,112,115
5910,186,234,val,112,116
5911,202,232,val,112,117
5912,218,233,val,112,118
5913,235,230,val,112,119
5914,250,230,val,112,120
5915,266,229,val,112,121
5916,282,229,val,112,122
5917,297,229,val,112,123
5918,312,228,val,112,124
5919,328,228,val,112,125
5920,54,216,val,112,126
5921,71,216,val,112,127
5922,87,217,val,112,128
5923,103,217,val,112,129
5924,120,217,val,112,130
5925,136,218,val,112,131
5926,153,218,val,112,132
5927,169,219,val,112,133
5928,186,219,val,112,134
5929,202,218,val,112,135
5930,219,219,val,112,136
5931,235,216,val,112,137
5932,251,215,val,112,138
5933,266,214,val,112,139
5934,282,213,val,112,140
5935,297,213,val,112,141
5936,313,212,val,112,142
5937,328,212,val,112,143
5938,54,201,val,112,144
5939,72,202,val,112,145
5940,87,201,val,112,146
5941,104,202,val,112,147
5942,120,202,val,112,148
5943,136,201,val,112,149
5944,152,203,val,112,150
5945,168,201,val,112,151
5946,184,203,val,112,152
5947,201,202,val,112,153
5948,218,203,val,112,154
5949,235,201,val,112,155
5950,251,200,val,112,156
5951,266,199,val,112,157
5952,282,198,val,112,158
5953,297,198,val,112,159
5954,313,197,val,112,160
5955,329,197,val,112,161
5956,54,185,val,112,162
5957,71,185,val,112,163
5958,87,186,val,112,164
5959,104,186,val,112,165
5960,120,185,val,112,166
5961,135,185,val,112,167
5962,152,186,val,112,168
5963,169,185,val,112,169
5964,185,188,val,112,170
5965,201,186,val,112,171
5966,218,186,val,112,172
5967,235,186,val,112,173
5968,251,185,val,112,174
5969,267,184,val,112,175
5970,282,183,val,112,176
5971,298,183,val,112,177
5972,313,182,val,112,178
5973,329,182,val,112,179
5974,54,169,val,112,180
5975,70,169,val,112,181
5976,87,169,val,112,182
5977,104,169,val,112,183
5978,119,169,val,112,184
5979,134,169,val,112,185
5980,151,169,val,112,186
5981,168,168,val,112,187
5982,187,172,val,112,188
5983,201,170,val,112,189
5984,217,169,val,112,190
5985,235,170,val,112,191
5986,251,169,val,112,192
5987,267,168,val,112,193
