,x,y,Set,Image,Point,Type
12556,280,105,test,42,266,warped
12557,297,105,test,42,267,warped
12558,314,104,test,42,268,warped
12559,329,104,test,42,269,warped
12560,53,87,test,42,270,warped
12561,69,86,test,42,271,warped
12562,85,86,test,42,272,warped
12563,101,86,test,42,273,warped
12564,117,86,test,42,274,warped
12565,134,87,test,42,275,warped
12566,150,87,test,42,276,warped
12567,200,87,test,42,279,warped
12568,216,88,test,42,280,warped
12569,233,88,test,42,281,warped
12570,249,88,test,42,282,warped
12571,264,88,test,42,283,warped
12572,280,88,test,42,284,warped
12573,296,89,test,42,285,warped
12574,313,88,test,42,286,warped
12575,329,86,test,42,287,warped
12576,54,71,test,42,288,warped
12577,70,70,test,42,289,warped
12578,85,70,test,42,290,warped
12579,102,70,test,42,291,warped
12580,117,70,test,42,292,warped
12581,134,71,test,42,293,warped
12582,150,72,test,42,294,warped
12583,198,71,test,42,297,warped
12584,216,71,test,42,298,warped
12585,232,71,test,42,299,warped
12586,249,72,test,42,300,warped
12587,264,72,test,42,301,warped
12588,281,72,test,42,302,warped
12589,296,73,test,42,303,warped
12590,313,73,test,42,304,warped
12591,329,71,test,42,305,warped
12592,54,54,test,42,306,warped
12593,69,53,test,42,307,warped
12594,86,54,test,42,308,warped
12595,101,54,test,42,309,warped
12596,117,55,test,42,310,warped
12597,134,55,test,42,311,warped
12598,150,56,test,42,312,warped
12599,199,55,test,42,315,warped
12600,216,56,test,42,316,warped
12601,232,55,test,42,317,warped
12602,248,55,test,42,318,warped
12603,265,55,test,42,319,warped
12604,281,55,test,42,320,warped
12605,297,56,test,42,321,warped
12606,314,55,test,42,322,warped
12607,330,54,test,42,323,warped
12608,55,328,test,51,0,warped
12609,71,328,test,51,1,warped
12610,88,330,test,51,2,warped
12611,104,331,test,51,3,warped
12612,119,331,test,51,4,warped
12613,136,332,test,51,5,warped
12614,153,333,test,51,6,warped
12615,170,333,test,51,7,warped
12616,187,333,test,51,8,warped
12617,203,333,test,51,9,warped
12618,220,331,test,51,10,warped
12619,236,331,test,51,11,warped
12620,251,330,test,51,12,warped
12621,267,329,test,51,13,warped
12622,282,329,test,51,14,warped
12623,298,328,test,51,15,warped
12624,313,328,test,51,16,warped
12625,329,327,test,51,17,warped
12626,54,312,test,51,18,warped
12627,71,313,test,51,19,warped
12628,87,314,test,51,20,warped
12629,104,315,test,51,21,warped
12630,119,315,test,51,22,warped
12631,136,316,test,51,23,warped
12632,153,317,test,51,24,warped
12633,170,318,test,51,25,warped
12634,187,316,test,51,26,warped
12635,203,317,test,51,27,warped
12636,220,316,test,51,28,warped
12637,236,315,test,51,29,warped
12638,251,314,test,51,30,warped
12639,267,313,test,51,31,warped
12640,282,313,test,51,32,warped
12641,297,312,test,51,33,warped
12642,312,312,test,51,34,warped
12643,328,311,test,51,35,warped
12644,54,297,test,51,36,warped
12645,71,298,test,51,37,warped
12646,87,299,test,51,38,warped
12647,103,299,test,51,39,warped
12648,119,300,test,51,40,warped
12649,136,301,test,51,41,warped
12650,153,302,test,51,42,warped
12651,171,303,test,51,43,warped
12652,187,301,test,51,44,warped
12653,204,301,test,51,45,warped
12654,220,300,test,51,46,warped
12655,236,300,test,51,47,warped
12656,251,298,test,51,48,warped
12657,267,297,test,51,49,warped
12658,282,297,test,51,50,warped
12659,298,297,test,51,51,warped
12660,313,296,test,51,52,warped
12661,328,296,test,51,53,warped
12662,54,281,test,51,54,warped
12663,71,282,test,51,55,warped
12664,87,283,test,51,56,warped
12665,103,283,test,51,57,warped
12666,119,284,test,51,58,warped
12667,136,285,test,51,59,warped
12668,153,287,test,51,60,warped
12669,171,288,test,51,61,warped
12670,186,288,test,51,62,warped
12671,204,285,test,51,63,warped
12672,219,284,test,51,64,warped
12673,236,284,test,51,65,warped
12674,251,282,test,51,66,warped
12675,267,282,test,51,67,warped
12676,282,282,test,51,68,warped
12677,298,281,test,51,69,warped
12678,313,281,test,51,70,warped
12679,328,280,test,51,71,warped
12680,54,265,test,51,72,warped
12681,71,267,test,51,73,warped
12682,87,267,test,51,74,warped
12683,103,267,test,51,75,warped
12684,120,269,test,51,76,warped
12685,137,270,test,51,77,warped
12686,153,271,test,51,78,warped
12687,170,271,test,51,79,warped
12688,186,270,test,51,80,warped
12689,203,269,test,51,81,warped
12690,219,268,test,51,82,warped
12691,236,267,test,51,83,warped
12692,251,267,test,51,84,warped
12693,267,266,test,51,85,warped
12694,282,265,test,51,86,warped
12695,298,266,test,51,87,warped
12696,313,265,test,51,88,warped
12697,329,264,test,51,89,warped
12698,54,249,test,51,90,warped
12699,71,250,test,51,91,warped
12700,87,250,test,51,92,warped
12701,103,252,test,51,93,warped
12702,119,253,test,51,94,warped
12703,136,252,test,51,95,warped
12704,153,254,test,51,96,warped
12705,186,253,test,51,98,warped
12706,203,252,test,51,99,warped
12707,219,252,test,51,100,warped
12708,236,251,test,51,101,warped
12709,251,251,test,51,102,warped
12710,267,251,test,51,103,warped
12711,282,250,test,51,104,warped
12712,298,250,test,51,105,warped
12713,313,250,test,51,106,warped
12714,328,248,test,51,107,warped
12715,53,232,test,51,108,warped
12716,71,233,test,51,109,warped
12717,87,234,test,51,110,warped
12718,103,235,test,51,111,warped
12719,119,235,test,51,112,warped
12720,135,235,test,51,113,warped
12721,152,237,test,51,114,warped
12722,186,237,test,51,116,warped
12723,203,235,test,51,117,warped
12724,219,235,test,51,118,warped
12725,235,233,test,51,119,warped
12726,251,234,test,51,120,warped
12727,267,234,test,51,121,warped
12728,283,234,test,51,122,warped
12729,297,234,test,51,123,warped
12730,313,234,test,51,124,warped
12731,329,233,test,51,125,warped
12732,54,216,test,51,126,warped
12733,71,216,test,51,127,warped
12734,86,217,test,51,128,warped
12735,103,218,test,51,129,warped
12736,119,218,test,51,130,warped
12737,135,218,test,51,131,warped
12738,153,220,test,51,132,warped
12739,186,221,test,51,134,warped
12740,202,219,test,51,135,warped
12741,219,219,test,51,136,warped
12742,235,217,test,51,137,warped
12743,251,217,test,51,138,warped
12744,267,216,test,51,139,warped
12745,282,217,test,51,140,warped
12746,298,218,test,51,141,warped
12747,313,216,test,51,142,warped
12748,329,216,test,51,143,warped
12749,53,201,test,51,144,warped
12750,69,200,test,51,145,warped
12751,86,201,test,51,146,warped
12752,102,202,test,51,147,warped
12753,118,202,test,51,148,warped
12754,135,203,test,51,149,warped
12755,152,203,test,51,150,warped
12756,188,204,test,51,152,warped
12757,203,202,test,51,153,warped
12758,218,202,test,51,154,warped
12759,235,201,test,51,155,warped
12760,250,201,test,51,156,warped
12761,267,200,test,51,157,warped
12762,281,200,test,51,158,warped
12763,298,201,test,51,159,warped
12764,314,201,test,51,160,warped
12765,330,200,test,51,161,warped
12766,53,185,test,51,162,warped
12767,69,184,test,51,163,warped
12768,86,185,test,51,164,warped
12769,102,185,test,51,165,warped
12770,118,186,test,51,166,warped
12771,135,187,test,51,167,warped
12772,152,187,test,51,168,warped
12773,203,185,test,51,171,warped
12774,218,185,test,51,172,warped
12775,235,185,test,51,173,warped
12776,251,185,test,51,174,warped
12777,267,184,test,51,175,warped
12778,281,185,test,51,176,warped
12779,298,185,test,51,177,warped
12780,314,185,test,51,178,warped
12781,328,186,test,51,179,warped
12782,53,169,test,51,180,warped
12783,70,169,test,51,181,warped
12784,86,169,test,51,182,warped
12785,102,169,test,51,183,warped
12786,118,170,test,51,184,warped
12787,134,170,test,51,185,warped
12788,152,170,test,51,186,warped
12789,200,169,test,51,189,warped
12790,218,168,test,51,190,warped
12791,234,168,test,51,191,warped
12792,250,168,test,51,192,warped
12793,267,168,test,51,193,warped
12794,282,168,test,51,194,warped
12795,298,168,test,51,195,warped
12796,313,169,test,51,196,warped
12797,329,168,test,51,197,warped
12798,54,153,test,51,198,warped
12799,70,153,test,51,199,warped
12800,86,153,test,51,200,warped
12801,102,152,test,51,201,warped
12802,118,153,test,51,202,warped
12803,134,153,test,51,203,warped
12804,151,153,test,51,204,warped
12805,201,153,test,51,207,warped
12806,218,152,test,51,208,warped
12807,235,152,test,51,209,warped
12808,251,151,test,51,210,warped
12809,266,152,test,51,211,warped
12810,282,152,test,51,212,warped
12811,297,152,test,51,213,warped
12812,313,153,test,51,214,warped
12813,330,152,test,51,215,warped
12814,54,136,test,51,216,warped
12815,70,136,test,51,217,warped
12816,86,135,test,51,218,warped
12817,101,136,test,51,219,warped
12818,118,136,test,51,220,warped
12819,134,137,test,51,221,warped
12820,152,136,test,51,222,warped
12821,201,136,test,51,225,warped
12822,217,137,test,51,226,warped
12823,234,136,test,51,227,warped
12824,250,136,test,51,228,warped
12825,266,136,test,51,229,warped
12826,281,136,test,51,230,warped
12827,297,136,test,51,231,warped
12828,313,136,test,51,232,warped
12829,329,136,test,51,233,warped
12830,54,120,test,51,234,warped
12831,70,120,test,51,235,warped
12832,85,119,test,51,236,warped
12833,101,119,test,51,237,warped
12834,118,119,test,51,238,warped
12835,134,119,test,51,239,warped
12836,151,120,test,51,240,warped
12837,199,120,test,51,243,warped
12838,217,120,test,51,244,warped
12839,233,120,test,51,245,warped
12840,250,119,test,51,246,warped
12841,265,120,test,51,247,warped
12842,281,120,test,51,248,warped
12843,297,120,test,51,249,warped
12844,312,120,test,51,250,warped
12845,329,119,test,51,251,warped
12846,54,103,test,51,252,warped
12847,70,102,test,51,253,warped
12848,85,102,test,51,254,warped
12849,101,103,test,51,255,warped
12850,117,103,test,51,256,warped
12851,134,103,test,51,257,warped
12852,150,104,test,51,258,warped
12853,199,102,test,51,261,warped
12854,217,104,test,51,262,warped
12855,234,104,test,51,263,warped
12856,249,104,test,51,264,warped
12857,265,103,test,51,265,warped
12858,280,104,test,51,266,warped
12859,297,104,test,51,267,warped
12860,312,104,test,51,268,warped
12861,329,103,test,51,269,warped
12862,54,86,test,51,270,warped
12863,69,86,test,51,271,warped
12864,85,86,test,51,272,warped
12865,101,87,test,51,273,warped
12866,116,86,test,51,274,warped
12867,134,87,test,51,275,warped
12868,150,86,test,51,276,warped
12869,200,87,test,51,279,warped
12870,216,88,test,51,280,warped
12871,234,88,test,51,281,warped
12872,249,87,test,51,282,warped
12873,265,87,test,51,283,warped
12874,280,87,test,51,284,warped
12875,297,88,test,51,285,warped
12876,313,87,test,51,286,warped
12877,329,87,test,51,287,warped
12878,54,70,test,51,288,warped
12879,69,70,test,51,289,warped
12880,85,71,test,51,290,warped
12881,101,71,test,51,291,warped
12882,117,70,test,51,292,warped
12883,134,71,test,51,293,warped
12884,150,71,test,51,294,warped
12885,199,71,test,51,297,warped
12886,216,71,test,51,298,warped
12887,233,71,test,51,299,warped
12888,248,71,test,51,300,warped
12889,265,71,test,51,301,warped
12890,280,70,test,51,302,warped
12891,296,72,test,51,303,warped
12892,313,71,test,51,304,warped
12893,328,71,test,51,305,warped
12894,54,55,test,51,306,warped
12895,70,54,test,51,307,warped
12896,85,54,test,51,308,warped
12897,101,55,test,51,309,warped
12898,117,55,test,51,310,warped
12899,134,55,test,51,311,warped
12900,150,56,test,51,312,warped
12901,200,56,test,51,315,warped
12902,216,56,test,51,316,warped
12903,233,56,test,51,317,warped
12904,249,54,test,51,318,warped
12905,264,54,test,51,319,warped
12906,280,54,test,51,320,warped
12907,296,55,test,51,321,warped
12908,313,55,test,51,322,warped
12909,328,55,test,51,323,warped
12910,55,328,test,54,0,warped
12911,71,330,test,54,1,warped
12912,87,331,test,54,2,warped
12913,103,331,test,54,3,warped
12914,119,331,test,54,4,warped
12915,136,332,test,54,5,warped
12916,153,332,test,54,6,warped
12917,170,335,test,54,7,warped
12918,187,334,test,54,8,warped
12919,202,333,test,54,9,warped
12920,219,331,test,54,10,warped
12921,236,331,test,54,11,warped
12922,250,330,test,54,12,warped
12923,266,329,test,54,13,warped
12924,281,329,test,54,14,warped
12925,297,328,test,54,15,warped
12926,312,328,test,54,16,warped
12927,328,326,test,54,17,warped
12928,54,312,test,54,18,warped
12929,71,313,test,54,19,warped
12930,87,314,test,54,20,warped
12931,103,314,test,54,21,warped
12932,119,315,test,54,22,warped
12933,135,316,test,54,23,warped
12934,152,317,test,54,24,warped
12935,170,318,test,54,25,warped
12936,187,318,test,54,26,warped
12937,203,317,test,54,27,warped
12938,220,315,test,54,28,warped
12939,235,315,test,54,29,warped
12940,251,315,test,54,30,warped
12941,266,312,test,54,31,warped
12942,281,312,test,54,32,warped
12943,296,312,test,54,33,warped
12944,312,312,test,54,34,warped
12945,328,311,test,54,35,warped
12946,54,297,test,54,36,warped
12947,71,298,test,54,37,warped
12948,87,298,test,54,38,warped
12949,103,299,test,54,39,warped
12950,118,299,test,54,40,warped
12951,135,301,test,54,41,warped
12952,153,302,test,54,42,warped
12953,171,304,test,54,43,warped
12954,187,302,test,54,44,warped
12955,203,301,test,54,45,warped
12956,219,300,test,54,46,warped
12957,235,299,test,54,47,warped
12958,250,298,test,54,48,warped
12959,267,297,test,54,49,warped
12960,282,297,test,54,50,warped
12961,297,296,test,54,51,warped
12962,313,296,test,54,52,warped
12963,328,295,test,54,53,warped
12964,54,281,test,54,54,warped
12965,71,282,test,54,55,warped
12966,87,283,test,54,56,warped
12967,103,283,test,54,57,warped
12968,119,284,test,54,58,warped
12969,136,285,test,54,59,warped
12970,152,286,test,54,60,warped
12971,170,288,test,54,61,warped
12972,186,287,test,54,62,warped
12973,203,285,test,54,63,warped
12974,219,283,test,54,64,warped
12975,235,283,test,54,65,warped
12976,250,282,test,54,66,warped
12977,267,281,test,54,67,warped
12978,282,281,test,54,68,warped
12979,298,280,test,54,69,warped
12980,313,279,test,54,70,warped
12981,328,279,test,54,71,warped
12982,55,266,test,54,72,warped
12983,71,267,test,54,73,warped
12984,87,267,test,54,74,warped
12985,103,268,test,54,75,warped
12986,119,269,test,54,76,warped
12987,136,270,test,54,77,warped
12988,153,271,test,54,78,warped
12989,169,272,test,54,79,warped
12990,185,269,test,54,80,warped
12991,203,270,test,54,81,warped
12992,219,268,test,54,82,warped
12993,234,267,test,54,83,warped
12994,250,266,test,54,84,warped
12995,266,265,test,54,85,warped
12996,283,266,test,54,86,warped
12997,298,265,test,54,87,warped
12998,313,264,test,54,88,warped
12999,329,263,test,54,89,warped
13000,54,250,test,54,90,warped
13001,71,250,test,54,91,warped
13002,87,251,test,54,92,warped
13003,103,252,test,54,93,warped
13004,119,254,test,54,94,warped
13005,136,253,test,54,95,warped
13006,153,255,test,54,96,warped
13007,185,253,test,54,98,warped
13008,202,253,test,54,99,warped
13009,219,253,test,54,100,warped
13010,235,251,test,54,101,warped
13011,251,251,test,54,102,warped
13012,267,250,test,54,103,warped
13013,282,249,test,54,104,warped
13014,298,249,test,54,105,warped
13015,313,249,test,54,106,warped
13016,329,247,test,54,107,warped
13017,53,234,test,54,108,warped
13018,70,234,test,54,109,warped
13019,86,235,test,54,110,warped
13020,102,236,test,54,111,warped
13021,119,236,test,54,112,warped
13022,135,237,test,54,113,warped
13023,153,238,test,54,114,warped
13024,185,236,test,54,116,warped
13025,201,236,test,54,117,warped
13026,218,235,test,54,118,warped
13027,234,234,test,54,119,warped
13028,250,234,test,54,120,warped
13029,266,233,test,54,121,warped
13030,281,232,test,54,122,warped
13031,297,233,test,54,123,warped
13032,313,233,test,54,124,warped
13033,331,230,test,54,125,warped
13034,53,217,test,54,126,warped
13035,70,218,test,54,127,warped
13036,85,218,test,54,128,warped
13037,102,218,test,54,129,warped
13038,119,219,test,54,130,warped
13039,135,220,test,54,131,warped
13040,153,221,test,54,132,warped
13041,185,219,test,54,134,warped
13042,201,220,test,54,135,warped
13043,218,219,test,54,136,warped
13044,234,219,test,54,137,warped
13045,250,217,test,54,138,warped
13046,266,216,test,54,139,warped
13047,281,216,test,54,140,warped
13048,297,216,test,54,141,warped
13049,313,215,test,54,142,warped
13050,329,214,test,54,143,warped
13051,54,202,test,54,144,warped
13052,70,202,test,54,145,warped
13053,86,202,test,54,146,warped
13054,102,203,test,54,147,warped
13055,118,204,test,54,148,warped
13056,135,204,test,54,149,warped
13057,152,204,test,54,150,warped
13058,202,202,test,54,153,warped
13059,217,202,test,54,154,warped
13060,234,202,test,54,155,warped
13061,250,202,test,54,156,warped
13062,266,202,test,54,157,warped
13063,282,201,test,54,158,warped
13064,297,201,test,54,159,warped
13065,313,200,test,54,160,warped
13066,330,199,test,54,161,warped
13067,54,186,test,54,162,warped
13068,69,185,test,54,163,warped
13069,86,186,test,54,164,warped
13070,102,186,test,54,165,warped
13071,119,187,test,54,166,warped
13072,135,188,test,54,167,warped
13073,153,188,test,54,168,warped
13074,201,185,test,54,171,warped
13075,217,185,test,54,172,warped
13076,233,185,test,54,173,warped
13077,250,185,test,54,174,warped
13078,266,185,test,54,175,warped
13079,282,185,test,54,176,warped
13080,297,185,test,54,177,warped
13081,313,185,test,54,178,warped
13082,329,184,test,54,179,warped
13083,54,170,test,54,180,warped
13084,70,169,test,54,181,warped
13085,86,170,test,54,182,warped
13086,101,169,test,54,183,warped
13087,119,170,test,54,184,warped
13088,135,170,test,54,185,warped
13089,152,171,test,54,186,warped
13090,201,168,test,54,189,warped
13091,218,169,test,54,190,warped
13092,233,169,test,54,191,warped
13093,249,169,test,54,192,warped
13094,266,169,test,54,193,warped
13095,281,169,test,54,194,warped
13096,297,168,test,54,195,warped
13097,312,168,test,54,196,warped
13098,329,168,test,54,197,warped
13099,54,153,test,54,198,warped
13100,70,153,test,54,199,warped
13101,86,153,test,54,200,warped
13102,102,153,test,54,201,warped
13103,118,153,test,54,202,warped
13104,135,153,test,54,203,warped
13105,151,154,test,54,204,warped
13106,201,152,test,54,207,warped
13107,217,153,test,54,208,warped
13108,233,152,test,54,209,warped
13109,250,152,test,54,210,warped
13110,266,153,test,54,211,warped
13111,281,153,test,54,212,warped
13112,296,154,test,54,213,warped
13113,312,152,test,54,214,warped
13114,328,152,test,54,215,warped
13115,54,136,test,54,216,warped
13116,70,137,test,54,217,warped
13117,85,136,test,54,218,warped
13118,101,136,test,54,219,warped
13119,118,137,test,54,220,warped
13120,134,137,test,54,221,warped
13121,151,137,test,54,222,warped
13122,201,136,test,54,225,warped
13123,216,136,test,54,226,warped
13124,233,137,test,54,227,warped
13125,249,137,test,54,228,warped
13126,265,137,test,54,229,warped
13127,280,137,test,54,230,warped
13128,297,138,test,54,231,warped
13129,312,137,test,54,232,warped
13130,329,137,test,54,233,warped
13131,54,119,test,54,234,warped
13132,70,121,test,54,235,warped
13133,86,120,test,54,236,warped
13134,101,120,test,54,237,warped
13135,118,119,test,54,238,warped
13136,135,120,test,54,239,warped
13137,151,119,test,54,240,warped
13138,199,120,test,54,243,warped
13139,216,120,test,54,244,warped
13140,232,120,test,54,245,warped
13141,249,120,test,54,246,warped
13142,265,121,test,54,247,warped
13143,280,121,test,54,248,warped
13144,296,121,test,54,249,warped
13145,312,121,test,54,250,warped
13146,328,120,test,54,251,warped
13147,53,103,test,54,252,warped
13148,70,104,test,54,253,warped
13149,85,104,test,54,254,warped
13150,101,103,test,54,255,warped
13151,117,103,test,54,256,warped
13152,134,103,test,54,257,warped
13153,150,103,test,54,258,warped
13154,199,104,test,54,261,warped
13155,215,103,test,54,262,warped
13156,232,104,test,54,263,warped
13157,248,104,test,54,264,warped
13158,265,104,test,54,265,warped
13159,280,104,test,54,266,warped
13160,296,104,test,54,267,warped
13161,312,105,test,54,268,warped
13162,328,104,test,54,269,warped
13163,53,86,test,54,270,warped
13164,69,86,test,54,271,warped
13165,85,87,test,54,272,warped
13166,101,86,test,54,273,warped
13167,117,86,test,54,274,warped
13168,134,86,test,54,275,warped
13169,150,87,test,54,276,warped
13170,199,86,test,54,279,warped
13171,216,87,test,54,280,warped
13172,233,88,test,54,281,warped
13173,248,88,test,54,282,warped
13174,265,88,test,54,283,warped
13175,280,88,test,54,284,warped
13176,296,88,test,54,285,warped
13177,313,87,test,54,286,warped
13178,329,87,test,54,287,warped
13179,54,70,test,54,288,warped
13180,69,70,test,54,289,warped
13181,85,71,test,54,290,warped
13182,101,71,test,54,291,warped
13183,117,71,test,54,292,warped
13184,133,71,test,54,293,warped
13185,150,71,test,54,294,warped
13186,199,71,test,54,297,warped
13187,215,71,test,54,298,warped
13188,233,71,test,54,299,warped
13189,249,71,test,54,300,warped
13190,264,71,test,54,301,warped
13191,280,72,test,54,302,warped
13192,296,72,test,54,303,warped
13193,313,71,test,54,304,warped
13194,329,71,test,54,305,warped
13195,54,54,test,54,306,warped
13196,69,54,test,54,307,warped
13197,85,55,test,54,308,warped
13198,101,55,test,54,309,warped
13199,117,55,test,54,310,warped
13200,134,55,test,54,311,warped
13201,150,56,test,54,312,warped
13202,199,55,test,54,315,warped
13203,216,55,test,54,316,warped
13204,231,55,test,54,317,warped
13205,249,54,test,54,318,warped
13206,264,55,test,54,319,warped
13207,280,56,test,54,320,warped
13208,297,55,test,54,321,warped
13209,313,55,test,54,322,warped
13210,328,55,test,54,323,warped
13211,55,328,test,55,0,warped
13212,72,330,test,55,1,warped
13213,88,330,test,55,2,warped
13214,104,330,test,55,3,warped
13215,120,330,test,55,4,warped
13216,137,332,test,55,5,warped
13217,154,332,test,55,6,warped
13218,172,333,test,55,7,warped
13219,188,333,test,55,8,warped
13220,204,332,test,55,9,warped
13221,220,332,test,55,10,warped
13222,236,330,test,55,11,warped
13223,251,329,test,55,12,warped
13224,266,328,test,55,13,warped
13225,282,329,test,55,14,warped
13226,297,328,test,55,15,warped
13227,313,329,test,55,16,warped
13228,328,327,test,55,17,warped
13229,55,313,test,55,18,warped
13230,71,313,test,55,19,warped
13231,88,314,test,55,20,warped
13232,104,314,test,55,21,warped
13233,120,314,test,55,22,warped
13234,137,316,test,55,23,warped
13235,154,317,test,55,24,warped
13236,171,318,test,55,25,warped
13237,187,318,test,55,26,warped
13238,204,316,test,55,27,warped
13239,220,317,test,55,28,warped
13240,236,314,test,55,29,warped
13241,251,313,test,55,30,warped
13242,267,313,test,55,31,warped
13243,282,312,test,55,32,warped
13244,297,312,test,55,33,warped
13245,312,313,test,55,34,warped
13246,328,311,test,55,35,warped
13247,54,297,test,55,36,warped
13248,71,297,test,55,37,warped
13249,87,298,test,55,38,warped
13250,103,298,test,55,39,warped
13251,119,299,test,55,40,warped
13252,136,300,test,55,41,warped
13253,153,302,test,55,42,warped
13254,171,303,test,55,43,warped
13255,187,302,test,55,44,warped
13256,204,302,test,55,45,warped
13257,220,301,test,55,46,warped
13258,236,299,test,55,47,warped
13259,251,298,test,55,48,warped
13260,267,297,test,55,49,warped
13261,282,296,test,55,50,warped
13262,297,297,test,55,51,warped
13263,313,297,test,55,52,warped
13264,328,295,test,55,53,warped
13265,54,281,test,55,54,warped
13266,70,282,test,55,55,warped
13267,86,282,test,55,56,warped
13268,102,283,test,55,57,warped
13269,119,284,test,55,58,warped
13270,136,284,test,55,59,warped
13271,153,286,test,55,60,warped
13272,170,288,test,55,61,warped
13273,187,287,test,55,62,warped
13274,203,286,test,55,63,warped
13275,220,285,test,55,64,warped
13276,236,284,test,55,65,warped
13277,251,283,test,55,66,warped
13278,267,282,test,55,67,warped
13279,283,282,test,55,68,warped
13280,298,280,test,55,69,warped
13281,314,280,test,55,70,warped
13282,329,280,test,55,71,warped
13283,54,265,test,55,72,warped
13284,70,266,test,55,73,warped
13285,86,266,test,55,74,warped
13286,103,267,test,55,75,warped
13287,119,268,test,55,76,warped
13288,136,269,test,55,77,warped
13289,153,270,test,55,78,warped
13290,170,271,test,55,79,warped
13291,186,271,test,55,80,warped
13292,203,270,test,55,81,warped
13293,219,269,test,55,82,warped
13294,235,268,test,55,83,warped
13295,251,268,test,55,84,warped
13296,267,266,test,55,85,warped
13297,283,266,test,55,86,warped
13298,298,265,test,55,87,warped
13299,314,265,test,55,88,warped
13300,329,264,test,55,89,warped
13301,54,248,test,55,90,warped
13302,70,249,test,55,91,warped
13303,86,250,test,55,92,warped
13304,103,251,test,55,93,warped
13305,119,252,test,55,94,warped
13306,135,252,test,55,95,warped
13307,152,254,test,55,96,warped
13308,187,255,test,55,98,warped
13309,203,253,test,55,99,warped
13310,220,253,test,55,100,warped
13311,236,253,test,55,101,warped
13312,251,252,test,55,102,warped
13313,267,252,test,55,103,warped
13314,282,250,test,55,104,warped
13315,298,249,test,55,105,warped
13316,314,249,test,55,106,warped
13317,329,247,test,55,107,warped
13318,53,232,test,55,108,warped
13319,70,233,test,55,109,warped
13320,86,233,test,55,110,warped
13321,102,235,test,55,111,warped
13322,118,235,test,55,112,warped
13323,135,236,test,55,113,warped
13324,153,237,test,55,114,warped
13325,187,237,test,55,116,warped
13326,203,237,test,55,117,warped
13327,219,236,test,55,118,warped
13328,236,236,test,55,119,warped
13329,252,236,test,55,120,warped
13330,267,235,test,55,121,warped
13331,282,234,test,55,122,warped
13332,298,234,test,55,123,warped
13333,314,233,test,55,124,warped
13334,330,230,test,55,125,warped
13335,54,216,test,55,126,warped
13336,70,216,test,55,127,warped
13337,86,217,test,55,128,warped
13338,102,218,test,55,129,warped
13339,118,219,test,55,130,warped
13340,135,219,test,55,131,warped
13341,152,219,test,55,132,warped
13342,186,221,test,55,134,warped
13343,202,220,test,55,135,warped
13344,219,220,test,55,136,warped
13345,235,220,test,55,137,warped
13346,252,220,test,55,138,warped
13347,268,219,test,55,139,warped
13348,283,219,test,55,140,warped
13349,298,218,test,55,141,warped
13350,314,218,test,55,142,warped
13351,329,215,test,55,143,warped
13352,53,201,test,55,144,warped
13353,70,201,test,55,145,warped
13354,86,201,test,55,146,warped
13355,102,202,test,55,147,warped
13356,118,202,test,55,148,warped
13357,134,202,test,55,149,warped
13358,152,203,test,55,150,warped
13359,202,202,test,55,153,warped
13360,218,203,test,55,154,warped
13361,235,204,test,55,155,warped
13362,252,204,test,55,156,warped
13363,267,204,test,55,157,warped
13364,283,202,test,55,158,warped
13365,299,202,test,55,159,warped
13366,314,202,test,55,160,warped
13367,330,200,test,55,161,warped
13368,54,185,test,55,162,warped
13369,69,185,test,55,163,warped
13370,85,185,test,55,164,warped
13371,101,185,test,55,165,warped
13372,118,186,test,55,166,warped
13373,134,186,test,55,167,warped
13374,151,186,test,55,168,warped
13375,202,186,test,55,171,warped
13376,218,186,test,55,172,warped
13377,234,187,test,55,173,warped
13378,251,187,test,55,174,warped
13379,266,187,test,55,175,warped
13380,283,186,test,55,176,warped
13381,298,187,test,55,177,warped
13382,314,186,test,55,178,warped
13383,329,185,test,55,179,warped
13384,53,169,test,55,180,warped
13385,69,168,test,55,181,warped
13386,85,168,test,55,182,warped
13387,102,169,test,55,183,warped
13388,118,169,test,55,184,warped
13389,135,169,test,55,185,warped
13390,152,169,test,55,186,warped
13391,202,168,test,55,189,warped
13392,218,169,test,55,190,warped
13393,234,170,test,55,191,warped
13394,250,169,test,55,192,warped
13395,267,170,test,55,193,warped
13396,283,170,test,55,194,warped
13397,299,169,test,55,195,warped
13398,313,169,test,55,196,warped
13399,330,169,test,55,197,warped
13400,54,153,test,55,198,warped
13401,70,152,test,55,199,warped
13402,85,152,test,55,200,warped
13403,102,152,test,55,201,warped
13404,118,153,test,55,202,warped
13405,135,152,test,55,203,warped
13406,151,153,test,55,204,warped
13407,201,153,test,55,207,warped
13408,217,153,test,55,208,warped
13409,235,153,test,55,209,warped
13410,251,153,test,55,210,warped
13411,267,154,test,55,211,warped
13412,283,153,test,55,212,warped
13413,298,154,test,55,213,warped
13414,313,153,test,55,214,warped
13415,330,152,test,55,215,warped
13416,54,135,test,55,216,warped
13417,69,136,test,55,217,warped
13418,85,135,test,55,218,warped
13419,101,135,test,55,219,warped
13420,118,136,test,55,220,warped
13421,135,136,test,55,221,warped
13422,151,136,test,55,222,warped
13423,200,136,test,55,225,warped
13424,217,137,test,55,226,warped
13425,234,137,test,55,227,warped
13426,251,137,test,55,228,warped
13427,267,137,test,55,229,warped
13428,282,138,test,55,230,warped
