,x,y,Set,Image,Point
5043,67,157,val,1545,0
5044,90,156,val,1545,1
5045,112,156,val,1545,2
5046,134,156,val,1545,3
5047,157,155,val,1545,4
5048,68,135,val,1545,5
5049,91,133,val,1545,6
5050,112,133,val,1545,7
5051,135,133,val,1545,8
5052,157,132,val,1545,9
5053,90,111,val,1545,11
5054,112,112,val,1545,12
5055,134,111,val,1545,13
5056,157,109,val,1545,14
5057,68,89,val,1545,15
5058,90,89,val,1545,16
5059,113,90,val,1545,17
5060,135,89,val,1545,18
5061,158,87,val,1545,19
5062,68,67,val,1545,20
5063,91,66,val,1545,21
5064,114,66,val,1545,22
5065,134,66,val,1545,23
5066,66,157,val,1546,0
5067,89,157,val,1546,1
5068,111,157,val,1546,2
5069,156,157,val,1546,4
5070,66,134,val,1546,5
5071,89,134,val,1546,6
5072,111,134,val,1546,7
5073,133,134,val,1546,8
5074,156,134,val,1546,9
5075,67,112,val,1546,10
5076,89,112,val,1546,11
5077,111,112,val,1546,12
5078,133,112,val,1546,13
5079,156,112,val,1546,14
5080,66,91,val,1546,15
5081,89,90,val,1546,16
5082,111,90,val,1546,17
5083,133,90,val,1546,18
5084,156,91,val,1546,19
5085,66,67,val,1546,20
5086,89,67,val,1546,21
5087,112,67,val,1546,22
5088,131,67,val,1546,23
5089,67,155,val,1550,0
5090,90,157,val,1550,1
5091,112,157,val,1550,2
5092,157,156,val,1550,4
5093,90,134,val,1550,6
5094,112,134,val,1550,7
5095,133,133,val,1550,8
5096,157,133,val,1550,9
5097,68,103,val,1550,10
5098,91,110,val,1550,11
5099,112,112,val,1550,12
5100,67,85,val,1550,15
5101,90,89,val,1550,16
5102,112,90,val,1550,17
5103,134,90,val,1550,18
5104,91,67,val,1550,21
5105,112,67,val,1550,22
5106,157,65,val,1550,24
5107,68,157,val,1554,0
5108,91,157,val,1554,1
5109,112,157,val,1554,2
5110,135,158,val,1554,3
5111,157,158,val,1554,4
5112,67,134,val,1554,5
5113,91,136,val,1554,6
5114,113,135,val,1554,7
5115,135,136,val,1554,8
5116,157,134,val,1554,9
5117,67,112,val,1554,10
5118,91,115,val,1554,11
5119,113,113,val,1554,12
5120,135,113,val,1554,13
5121,157,112,val,1554,14
5122,67,92,val,1554,15
5123,91,92,val,1554,16
5124,112,92,val,1554,17
5125,134,91,val,1554,18
5126,158,90,val,1554,19
5127,68,69,val,1554,20
5128,91,68,val,1554,21
5129,113,68,val,1554,22
5130,135,67,val,1554,23
5131,158,66,val,1554,24
5132,66,157,val,1556,0
5133,89,157,val,1556,1
5134,111,157,val,1556,2
5135,133,157,val,1556,3
5136,66,134,val,1556,5
5137,89,134,val,1556,6
5138,111,134,val,1556,7
5139,133,134,val,1556,8
5140,157,134,val,1556,9
5141,67,112,val,1556,10
5142,89,112,val,1556,11
5143,111,112,val,1556,12
5144,157,112,val,1556,14
5145,89,90,val,1556,16
5146,111,90,val,1556,17
5147,134,90,val,1556,18
5148,157,90,val,1556,19
5149,87,67,val,1556,21
5150,105,67,val,1556,22
5151,133,67,val,1556,23
5152,157,67,val,1556,24
5153,67,157,val,1558,0
5154,90,157,val,1558,1
5155,112,157,val,1558,2
5156,157,156,val,1558,4
5157,67,136,val,1558,5
5158,90,134,val,1558,6
5159,112,134,val,1558,7
5160,134,134,val,1558,8
5161,157,133,val,1558,9
5162,90,112,val,1558,11
5163,112,111,val,1558,12
5164,134,108,val,1558,13
5165,157,100,val,1558,14
5166,90,89,val,1558,16
5167,112,89,val,1558,17
5168,134,77,val,1558,18
5169,157,69,val,1558,19
5170,91,65,val,1558,21
5171,67,157,val,1560,0
5172,90,157,val,1560,1
5173,112,157,val,1560,2
5174,134,157,val,1560,3
5175,157,157,val,1560,4
5176,67,134,val,1560,5
5177,90,134,val,1560,6
5178,112,134,val,1560,7
5179,134,134,val,1560,8
5180,157,134,val,1560,9
5181,67,112,val,1560,10
5182,90,112,val,1560,11
5183,112,112,val,1560,12
5184,134,112,val,1560,13
5185,157,112,val,1560,14
5186,67,90,val,1560,15
5187,90,90,val,1560,16
5188,112,90,val,1560,17
5189,134,90,val,1560,18
5190,157,90,val,1560,19
5191,67,67,val,1560,20
5192,90,67,val,1560,21
5193,112,67,val,1560,22
5194,134,67,val,1560,23
5195,157,67,val,1560,24
5196,90,157,val,1562,1
5197,112,157,val,1562,2
5198,134,156,val,1562,3
5199,157,156,val,1562,4
5200,67,134,val,1562,5
5201,90,134,val,1562,6
5202,112,134,val,1562,7
5203,134,134,val,1562,8
5204,157,133,val,1562,9
5205,67,112,val,1562,10
5206,112,112,val,1562,12
5207,134,111,val,1562,13
5208,157,112,val,1562,14
5209,67,90,val,1562,15
5210,90,90,val,1562,16
5211,112,90,val,1562,17
5212,67,68,val,1562,20
5213,90,67,val,1562,21
5214,112,67,val,1562,22
5215,134,67,val,1562,23
5216,157,67,val,1562,24
5217,67,157,val,1574,0
5218,90,157,val,1574,1
5219,112,157,val,1574,2
5220,134,157,val,1574,3
5221,157,157,val,1574,4
5222,67,134,val,1574,5
5223,90,134,val,1574,6
5224,112,134,val,1574,7
5225,134,134,val,1574,8
5226,157,134,val,1574,9
5227,67,112,val,1574,10
5228,90,112,val,1574,11
5229,112,112,val,1574,12
5230,134,112,val,1574,13
5231,157,112,val,1574,14
5232,67,90,val,1574,15
5233,90,90,val,1574,16
5234,112,90,val,1574,17
5235,134,90,val,1574,18
5236,157,90,val,1574,19
5237,67,67,val,1574,20
5238,90,67,val,1574,21
5239,112,67,val,1574,22
5240,134,67,val,1574,23
5241,157,67,val,1574,24
5242,67,157,val,1585,0
5243,90,157,val,1585,1
5244,112,157,val,1585,2
5245,134,157,val,1585,3
5246,157,157,val,1585,4
5247,67,134,val,1585,5
5248,90,134,val,1585,6
5249,112,134,val,1585,7
5250,134,134,val,1585,8
5251,157,134,val,1585,9
5252,67,112,val,1585,10
5253,90,112,val,1585,11
5254,112,112,val,1585,12
5255,134,112,val,1585,13
5256,157,112,val,1585,14
5257,67,90,val,1585,15
5258,90,89,val,1585,16
5259,112,90,val,1585,17
5260,134,90,val,1585,18
5261,157,90,val,1585,19
5262,67,67,val,1585,20
5263,90,67,val,1585,21
5264,134,67,val,1585,23
5265,67,157,val,1587,0
5266,90,157,val,1587,1
5267,112,157,val,1587,2
5268,134,157,val,1587,3
5269,157,157,val,1587,4
5270,67,134,val,1587,5
5271,90,134,val,1587,6
5272,134,134,val,1587,8
5273,157,134,val,1587,9
5274,67,112,val,1587,10
5275,90,112,val,1587,11
5276,112,113,val,1587,12
5277,157,112,val,1587,14
5278,67,90,val,1587,15
5279,90,90,val,1587,16
5280,112,90,val,1587,17
5281,134,90,val,1587,18
5282,157,90,val,1587,19
5283,67,67,val,1587,20
5284,90,67,val,1587,21
5285,112,67,val,1587,22
5286,157,67,val,1587,24
5287,67,157,val,1599,0
5288,90,157,val,1599,1
5289,112,157,val,1599,2
5290,134,157,val,1599,3
5291,158,157,val,1599,4
5292,67,134,val,1599,5
5293,90,134,val,1599,6
5294,112,134,val,1599,7
5295,134,134,val,1599,8
5296,157,134,val,1599,9
5297,67,112,val,1599,10
5298,90,112,val,1599,11
5299,112,112,val,1599,12
5300,134,112,val,1599,13
5301,157,112,val,1599,14
5302,67,89,val,1599,15
5303,90,90,val,1599,16
5304,112,90,val,1599,17
5305,134,90,val,1599,18
5306,157,90,val,1599,19
5307,67,67,val,1599,20
5308,90,67,val,1599,21
5309,112,66,val,1599,22
5310,134,67,val,1599,23
5311,157,67,val,1599,24
5312,67,157,val,1600,0
5313,90,157,val,1600,1
5314,112,157,val,1600,2
5315,134,157,val,1600,3
5316,157,156,val,1600,4
5317,67,134,val,1600,5
5318,90,134,val,1600,6
5319,112,134,val,1600,7
5320,134,133,val,1600,8
5321,158,133,val,1600,9
5322,67,112,val,1600,10
5323,90,111,val,1600,11
5324,112,111,val,1600,12
5325,134,111,val,1600,13
5326,157,111,val,1600,14
5327,67,89,val,1600,15
5328,90,89,val,1600,16
5329,112,89,val,1600,17
5330,134,89,val,1600,18
5331,157,89,val,1600,19
5332,68,67,val,1600,20
5333,90,67,val,1600,21
5334,112,67,val,1600,22
5335,135,66,val,1600,23
5336,157,66,val,1600,24
5337,67,157,val,1612,0
5338,90,157,val,1612,1
5339,112,157,val,1612,2
5340,134,157,val,1612,3
5341,157,158,val,1612,4
5342,66,134,val,1612,5
5343,90,134,val,1612,6
5344,133,134,val,1612,8
5345,156,134,val,1612,9
5346,111,112,val,1612,12
5347,134,112,val,1612,13
5348,67,90,val,1612,15
5349,90,90,val,1612,16
5350,111,90,val,1612,17
5351,133,90,val,1612,18
5352,156,90,val,1612,19
5353,67,67,val,1612,20
5354,89,67,val,1612,21
5355,112,67,val,1612,22
5356,134,67,val,1612,23
5357,156,66,val,1612,24
5358,67,157,val,1621,0
5359,90,157,val,1621,1
5360,112,157,val,1621,2
5361,134,157,val,1621,3
5362,157,157,val,1621,4
5363,67,134,val,1621,5
5364,90,134,val,1621,6
5365,112,134,val,1621,7
5366,134,134,val,1621,8
5367,157,134,val,1621,9
5368,67,112,val,1621,10
5369,90,112,val,1621,11
5370,112,112,val,1621,12
5371,134,112,val,1621,13
5372,157,112,val,1621,14
5373,67,90,val,1621,15
5374,90,90,val,1621,16
5375,112,90,val,1621,17
5376,134,90,val,1621,18
5377,157,90,val,1621,19
5378,67,67,val,1621,20
5379,90,67,val,1621,21
5380,112,67,val,1621,22
5381,134,67,val,1621,23
5382,157,67,val,1621,24
5383,67,158,val,1622,0
5384,90,157,val,1622,1
5385,112,158,val,1622,2
5386,134,158,val,1622,3
5387,157,157,val,1622,4
5388,67,135,val,1622,5
5389,90,135,val,1622,6
5390,111,134,val,1622,7
5391,134,133,val,1622,8
5392,157,134,val,1622,9
5393,66,114,val,1622,10
5394,90,113,val,1622,11
5395,111,112,val,1622,12
5396,135,111,val,1622,13
5397,157,112,val,1622,14
5398,67,90,val,1622,15
5399,90,90,val,1622,16
5400,112,90,val,1622,17
5401,134,90,val,1622,18
5402,157,90,val,1622,19
5403,67,67,val,1622,20
5404,90,67,val,1622,21
5405,112,67,val,1622,22
5406,135,67,val,1622,23
5407,157,66,val,1622,24
5408,67,157,val,1626,0
5409,90,157,val,1626,1
5410,134,157,val,1626,3
5411,157,157,val,1626,4
5412,67,134,val,1626,5
5413,90,134,val,1626,6
5414,112,134,val,1626,7
5415,134,134,val,1626,8
5416,157,134,val,1626,9
5417,67,112,val,1626,10
5418,90,112,val,1626,11
5419,112,112,val,1626,12
5420,157,112,val,1626,14
5421,67,90,val,1626,15
5422,90,90,val,1626,16
5423,134,90,val,1626,18
5424,157,90,val,1626,19
5425,67,67,val,1626,20
5426,89,67,val,1626,21
5427,111,67,val,1626,22
5428,134,67,val,1626,23
5429,156,67,val,1626,24
5430,67,157,val,1633,0
5431,90,157,val,1633,1
5432,112,157,val,1633,2
5433,134,157,val,1633,3
5434,157,157,val,1633,4
5435,67,134,val,1633,5
5436,90,134,val,1633,6
5437,112,134,val,1633,7
5438,134,134,val,1633,8
5439,157,134,val,1633,9
5440,67,112,val,1633,10
5441,90,112,val,1633,11
5442,112,112,val,1633,12
5443,134,112,val,1633,13
5444,157,112,val,1633,14
5445,67,90,val,1633,15
5446,90,90,val,1633,16
5447,112,90,val,1633,17
5448,134,90,val,1633,18
5449,157,90,val,1633,19
5450,67,67,val,1633,20
5451,90,67,val,1633,21
5452,112,67,val,1633,22
5453,134,67,val,1633,23
5454,157,67,val,1633,24
5455,66,158,val,1637,0
5456,91,157,val,1637,1
5457,113,156,val,1637,2
5458,135,154,val,1637,3
5459,155,144,val,1637,4
5460,66,134,val,1637,5
5461,90,134,val,1637,6
5462,113,134,val,1637,7
5463,135,134,val,1637,8
5464,157,127,val,1637,9
5465,66,110,val,1637,10
5466,90,113,val,1637,11
5467,112,113,val,1637,12
5468,135,112,val,1637,13
5469,157,108,val,1637,14
5470,66,88,val,1637,15
5471,88,90,val,1637,16
5472,111,90,val,1637,17
5473,134,90,val,1637,18
5474,156,91,val,1637,19
5475,64,66,val,1637,20
5476,87,67,val,1637,21
5477,113,67,val,1637,22
5478,134,67,val,1637,23
5479,159,66,val,1637,24
5480,67,158,val,1640,0
5481,90,157,val,1640,1
5482,112,158,val,1640,2
5483,134,157,val,1640,3
5484,157,159,val,1640,4
5485,67,134,val,1640,5
5486,90,134,val,1640,6
5487,112,135,val,1640,7
5488,134,135,val,1640,8
5489,157,133,val,1640,9
5490,67,112,val,1640,10
5491,90,112,val,1640,11
5492,112,113,val,1640,12
5493,134,114,val,1640,13
5494,157,111,val,1640,14
5495,67,90,val,1640,15
5496,90,90,val,1640,16
5497,112,91,val,1640,17
5498,134,91,val,1640,18
5499,157,89,val,1640,19
5500,67,67,val,1640,20
5501,90,67,val,1640,21
5502,112,67,val,1640,22
5503,134,68,val,1640,23
5504,157,68,val,1640,24
5505,66,157,val,1647,0
5506,89,157,val,1647,1
5507,111,157,val,1647,2
5508,134,157,val,1647,3
5509,157,157,val,1647,4
5510,66,134,val,1647,5
5511,89,134,val,1647,6
5512,111,134,val,1647,7
5513,133,134,val,1647,8
5514,156,135,val,1647,9
5515,66,112,val,1647,10
5516,89,112,val,1647,11
5517,111,113,val,1647,12
5518,156,113,val,1647,14
5519,66,90,val,1647,15
5520,89,90,val,1647,16
5521,111,90,val,1647,17
5522,133,90,val,1647,18
5523,156,92,val,1647,19
5524,66,67,val,1647,20
5525,89,67,val,1647,21
5526,112,67,val,1647,22
5527,133,67,val,1647,23
5528,156,68,val,1647,24
5529,67,157,val,1648,0
5530,90,157,val,1648,1
5531,112,157,val,1648,2
5532,134,157,val,1648,3
5533,157,157,val,1648,4
5534,67,134,val,1648,5
5535,90,134,val,1648,6
5536,112,133,val,1648,7
5537,134,134,val,1648,8
5538,157,134,val,1648,9
5539,67,112,val,1648,10
5540,90,112,val,1648,11
5541,112,112,val,1648,12
5542,134,112,val,1648,13
5543,157,112,val,1648,14
5544,67,90,val,1648,15
5545,90,90,val,1648,16
5546,112,90,val,1648,17
5547,134,89,val,1648,18
5548,157,89,val,1648,19
5549,67,66,val,1648,20
5550,90,66,val,1648,21
5551,112,66,val,1648,22
5552,134,66,val,1648,23
5553,157,66,val,1648,24
5554,67,157,val,1651,0
5555,90,157,val,1651,1
5556,112,157,val,1651,2
5557,134,157,val,1651,3
5558,67,134,val,1651,5
5559,90,134,val,1651,6
5560,112,134,val,1651,7
5561,134,134,val,1651,8
5562,157,134,val,1651,9
5563,67,112,val,1651,10
5564,90,112,val,1651,11
5565,112,112,val,1651,12
5566,134,112,val,1651,13
5567,157,112,val,1651,14
5568,67,90,val,1651,15
5569,90,90,val,1651,16
5570,112,90,val,1651,17
5571,134,90,val,1651,18
5572,157,90,val,1651,19
5573,67,67,val,1651,20
5574,90,67,val,1651,21
5575,112,67,val,1651,22
5576,134,67,val,1651,23
5577,157,67,val,1651,24
5578,67,157,val,1652,0
5579,91,156,val,1652,1
5580,112,156,val,1652,2
5581,135,157,val,1652,3
5582,157,158,val,1652,4
5583,67,137,val,1652,5
5584,90,134,val,1652,6
5585,111,135,val,1652,7
5586,133,135,val,1652,8
5587,157,138,val,1652,9
5588,67,115,val,1652,10
5589,90,113,val,1652,11
5590,112,113,val,1652,12
5591,134,113,val,1652,13
5592,157,113,val,1652,14
5593,67,90,val,1652,15
5594,90,90,val,1652,16
5595,112,89,val,1652,17
5596,133,91,val,1652,18
5597,157,91,val,1652,19
5598,66,67,val,1652,20
5599,89,66,val,1652,21
5600,112,68,val,1652,22
5601,133,67,val,1652,23
5602,160,67,val,1652,24
5603,67,157,val,1661,0
5604,90,157,val,1661,1
5605,112,157,val,1661,2
5606,134,157,val,1661,3
5607,67,134,val,1661,5
5608,134,134,val,1661,8
5609,157,134,val,1661,9
5610,67,112,val,1661,10
5611,90,112,val,1661,11
5612,113,112,val,1661,12
5613,134,112,val,1661,13
5614,157,110,val,1661,14
5615,90,90,val,1661,16
5616,112,90,val,1661,17
5617,134,90,val,1661,18
5618,157,89,val,1661,19
5619,67,67,val,1661,20
5620,90,67,val,1661,21
5621,112,67,val,1661,22
5622,67,157,val,1665,0
5623,90,157,val,1665,1
5624,112,157,val,1665,2
5625,134,157,val,1665,3
5626,157,157,val,1665,4
5627,91,133,val,1665,6
5628,113,134,val,1665,7
5629,134,134,val,1665,8
5630,157,134,val,1665,9
5631,67,111,val,1665,10
5632,90,112,val,1665,11
5633,113,112,val,1665,12
5634,134,112,val,1665,13
5635,157,113,val,1665,14
5636,67,88,val,1665,15
5637,90,89,val,1665,16
5638,157,91,val,1665,19
5639,67,66,val,1665,20
5640,89,66,val,1665,21
5641,134,66,val,1665,23
5642,67,157,val,1670,0
5643,112,156,val,1670,2
5644,134,158,val,1670,3
5645,67,131,val,1670,5
5646,90,133,val,1670,6
5647,112,132,val,1670,7
5648,157,135,val,1670,9
5649,67,110,val,1670,10
5650,90,111,val,1670,11
5651,111,112,val,1670,12
5652,134,113,val,1670,13
5653,157,114,val,1670,14
5654,67,92,val,1670,15
5655,90,91,val,1670,16
5656,134,91,val,1670,18
5657,157,94,val,1670,19
5658,67,67,val,1670,20
5659,90,67,val,1670,21
5660,112,66,val,1670,22
5661,134,67,val,1670,23
5662,157,67,val,1670,24
5663,67,157,val,1694,0
5664,90,157,val,1694,1
5665,112,157,val,1694,2
5666,133,157,val,1694,3
5667,157,154,val,1694,4
5668,67,134,val,1694,5
5669,90,134,val,1694,6
5670,112,134,val,1694,7
5671,134,133,val,1694,8
5672,157,130,val,1694,9
5673,67,112,val,1694,10
5674,90,111,val,1694,11
5675,112,112,val,1694,12
5676,134,112,val,1694,13
5677,157,112,val,1694,14
5678,67,91,val,1694,15
5679,90,91,val,1694,16
5680,112,91,val,1694,17
5681,134,92,val,1694,18
5682,157,91,val,1694,19
5683,67,68,val,1694,20
5684,90,68,val,1694,21
5685,112,68,val,1694,22
5686,134,68,val,1694,23
5687,157,69,val,1694,24
5688,90,156,val,1697,1
5689,67,137,val,1697,5
5690,90,133,val,1697,6
5691,112,134,val,1697,7
5692,134,142,val,1697,8
5693,157,146,val,1697,9
5694,67,115,val,1697,10
5695,112,111,val,1697,12
5696,134,118,val,1697,13
5697,157,116,val,1697,14
5698,90,89,val,1697,16
5699,134,91,val,1697,18
5700,157,89,val,1697,19
5701,67,66,val,1697,20
5702,90,66,val,1697,21
5703,112,66,val,1697,22
5704,134,66,val,1697,23
5705,157,64,val,1697,24
5706,66,157,val,1699,0
5707,89,157,val,1699,1
5708,112,157,val,1699,2
5709,133,156,val,1699,3
5710,66,134,val,1699,5
5711,90,135,val,1699,6
5712,111,133,val,1699,7
5713,133,133,val,1699,8
5714,156,136,val,1699,9
5715,90,112,val,1699,11
5716,111,111,val,1699,12
5717,133,112,val,1699,13
5718,156,113,val,1699,14
5719,111,89,val,1699,17
5720,133,90,val,1699,18
5721,156,91,val,1699,19
5722,66,70,val,1699,20
5723,89,66,val,1699,21
5724,133,67,val,1699,23
5725,156,67,val,1699,24
5726,67,157,val,1715,0
5727,90,157,val,1715,1
5728,112,157,val,1715,2
5729,134,157,val,1715,3
5730,157,157,val,1715,4
5731,67,134,val,1715,5
5732,90,134,val,1715,6
5733,112,134,val,1715,7
5734,134,134,val,1715,8
5735,157,134,val,1715,9
5736,67,112,val,1715,10
5737,90,112,val,1715,11
5738,112,112,val,1715,12
5739,134,112,val,1715,13
5740,157,112,val,1715,14
5741,67,90,val,1715,15
5742,90,90,val,1715,16
5743,112,90,val,1715,17
5744,134,90,val,1715,18
5745,157,90,val,1715,19
5746,67,67,val,1715,20
5747,90,67,val,1715,21
5748,112,67,val,1715,22
5749,134,67,val,1715,23
5750,157,67,val,1715,24
5751,67,156,val,1722,0
5752,90,156,val,1722,1
5753,112,156,val,1722,2
5754,134,156,val,1722,3
5755,158,157,val,1722,4
5756,67,133,val,1722,5
5757,90,133,val,1722,6
5758,112,133,val,1722,7
5759,134,134,val,1722,8
5760,158,133,val,1722,9
5761,67,111,val,1722,10
5762,90,111,val,1722,11
5763,112,111,val,1722,12
5764,135,112,val,1722,13
5765,158,111,val,1722,14
5766,67,89,val,1722,15
5767,90,89,val,1722,16
5768,112,89,val,1722,17
5769,134,89,val,1722,18
5770,158,88,val,1722,19
5771,90,66,val,1722,21
5772,112,66,val,1722,22
5773,134,66,val,1722,23
5774,158,66,val,1722,24
5775,67,157,val,1730,0
5776,90,157,val,1730,1
5777,113,157,val,1730,2
5778,134,157,val,1730,3
5779,157,157,val,1730,4
5780,67,134,val,1730,5
5781,90,134,val,1730,6
5782,112,134,val,1730,7
5783,134,134,val,1730,8
5784,157,134,val,1730,9
5785,67,112,val,1730,10
5786,90,112,val,1730,11
5787,112,112,val,1730,12
5788,134,112,val,1730,13
5789,157,112,val,1730,14
5790,67,90,val,1730,15
5791,90,90,val,1730,16
5792,112,90,val,1730,17
5793,134,90,val,1730,18
5794,157,90,val,1730,19
5795,67,67,val,1730,20
5796,90,66,val,1730,21
5797,112,67,val,1730,22
5798,134,67,val,1730,23
5799,157,67,val,1730,24
5800,66,157,val,1738,0
5801,89,158,val,1738,1
5802,112,158,val,1738,2
5803,156,158,val,1738,4
5804,66,134,val,1738,5
5805,89,135,val,1738,6
5806,111,135,val,1738,7
5807,134,135,val,1738,8
5808,156,134,val,1738,9
5809,66,112,val,1738,10
5810,89,113,val,1738,11
5811,111,113,val,1738,12
5812,133,112,val,1738,13
5813,156,112,val,1738,14
5814,65,90,val,1738,15
5815,89,90,val,1738,16
5816,111,91,val,1738,17
5817,133,91,val,1738,18
5818,156,90,val,1738,19
5819,65,68,val,1738,20
5820,88,67,val,1738,21
5821,111,67,val,1738,22
5822,132,68,val,1738,23
5823,156,68,val,1738,24
5824,67,157,val,1743,0
5825,90,157,val,1743,1
5826,134,157,val,1743,3
5827,157,157,val,1743,4
5828,67,134,val,1743,5
5829,90,134,val,1743,6
5830,112,134,val,1743,7
5831,134,134,val,1743,8
5832,157,134,val,1743,9
5833,67,112,val,1743,10
5834,90,112,val,1743,11
5835,134,112,val,1743,13
5836,90,90,val,1743,16
5837,112,90,val,1743,17
5838,134,90,val,1743,18
5839,157,90,val,1743,19
5840,90,67,val,1743,21
5841,112,67,val,1743,22
5842,134,67,val,1743,23
5843,157,67,val,1743,24
5844,68,157,val,1748,0
5845,134,157,val,1748,2
5846,157,157,val,1748,3
5847,67,133,val,1748,5
5848,91,136,val,1748,6
5849,135,135,val,1748,7
5850,158,133,val,1748,8
5851,68,113,val,1748,10
5852,90,113,val,1748,11
5853,134,113,val,1748,12
5854,154,111,val,1748,13
5855,157,112,val,1748,14
5856,67,91,val,1748,15
5857,90,90,val,1748,16
5858,117,90,val,1748,17
5859,157,92,val,1748,19
5860,67,66,val,1748,20
5861,90,66,val,1748,21
5862,112,66,val,1748,22
5863,156,67,val,1748,24
5864,67,158,val,1749,0
5865,112,158,val,1749,2
5866,134,158,val,1749,3
5867,156,158,val,1749,4
5868,67,134,val,1749,5
5869,90,134,val,1749,6
5870,112,136,val,1749,7
5871,134,136,val,1749,8
5872,157,135,val,1749,9
5873,67,113,val,1749,10
5874,90,112,val,1749,11
5875,112,113,val,1749,12
5876,134,115,val,1749,13
5877,157,114,val,1749,14
5878,67,92,val,1749,15
5879,90,92,val,1749,16
5880,112,92,val,1749,17
5881,134,91,val,1749,18
5882,156,91,val,1749,19
5883,89,67,val,1749,21
5884,111,67,val,1749,22
5885,133,68,val,1749,23
5886,156,68,val,1749,24
5887,67,157,val,1757,0
5888,90,157,val,1757,1
5889,112,157,val,1757,2
5890,135,157,val,1757,3
5891,157,157,val,1757,4
5892,67,133,val,1757,5
5893,90,133,val,1757,6
5894,112,134,val,1757,7
5895,134,134,val,1757,8
5896,157,135,val,1757,9
5897,67,111,val,1757,10
5898,90,112,val,1757,11
5899,112,112,val,1757,12
5900,134,112,val,1757,13
5901,157,112,val,1757,14
5902,67,89,val,1757,15
5903,90,90,val,1757,16
5904,112,90,val,1757,17
5905,134,90,val,1757,18
5906,157,90,val,1757,19
5907,67,67,val,1757,20
5908,90,67,val,1757,21
5909,112,67,val,1757,22
5910,134,67,val,1757,23
5911,157,67,val,1757,24
5912,67,157,val,1758,0
5913,90,157,val,1758,1
5914,112,157,val,1758,2
5915,134,157,val,1758,3
5916,157,157,val,1758,4
5917,67,134,val,1758,5
5918,90,134,val,1758,6
5919,112,134,val,1758,7
5920,134,134,val,1758,8
5921,157,134,val,1758,9
5922,67,112,val,1758,10
5923,112,112,val,1758,12
5924,134,112,val,1758,13
5925,157,112,val,1758,14
5926,67,90,val,1758,15
5927,90,90,val,1758,16
5928,112,90,val,1758,17
5929,134,90,val,1758,18
5930,157,90,val,1758,19
5931,67,67,val,1758,20
5932,112,67,val,1758,22
5933,134,67,val,1758,23
5934,157,67,val,1758,24
5935,67,157,val,1762,0
5936,90,157,val,1762,1
5937,112,157,val,1762,2
5938,134,157,val,1762,3
5939,158,157,val,1762,4
5940,67,134,val,1762,5
5941,90,134,val,1762,6
5942,112,134,val,1762,7
5943,134,134,val,1762,8
5944,157,134,val,1762,9
5945,67,112,val,1762,10
5946,90,112,val,1762,11
5947,112,112,val,1762,12
5948,134,112,val,1762,13
5949,157,111,val,1762,14
5950,67,90,val,1762,15
5951,90,90,val,1762,16
5952,112,90,val,1762,17
5953,134,90,val,1762,18
5954,157,90,val,1762,19
5955,67,67,val,1762,20
5956,90,67,val,1762,21
5957,112,67,val,1762,22
5958,134,67,val,1762,23
5959,157,67,val,1762,24
5960,67,157,val,1764,0
5961,90,157,val,1764,1
5962,112,157,val,1764,2
5963,134,157,val,1764,3
5964,157,157,val,1764,4
5965,67,134,val,1764,5
5966,90,134,val,1764,6
5967,112,134,val,1764,7
5968,134,134,val,1764,8
5969,157,134,val,1764,9
5970,67,111,val,1764,10
5971,90,112,val,1764,11
5972,112,112,val,1764,12
5973,134,112,val,1764,13
5974,157,112,val,1764,14
5975,67,90,val,1764,15
5976,90,90,val,1764,16
5977,112,89,val,1764,17
5978,134,90,val,1764,18
5979,157,91,val,1764,19
5980,67,67,val,1764,20
5981,90,66,val,1764,21
5982,112,67,val,1764,22
5983,134,67,val,1764,23
5984,157,67,val,1764,24
5985,67,157,val,1776,0
5986,90,157,val,1776,1
5987,112,157,val,1776,2
5988,134,157,val,1776,3
5989,157,157,val,1776,4
5990,67,134,val,1776,5
5991,90,134,val,1776,6
5992,112,134,val,1776,7
5993,134,134,val,1776,8
5994,157,134,val,1776,9
5995,67,112,val,1776,10
5996,90,112,val,1776,11
5997,112,112,val,1776,12
5998,134,112,val,1776,13
5999,157,111,val,1776,14
6000,67,90,val,1776,15
6001,90,90,val,1776,16
6002,112,90,val,1776,17
6003,134,90,val,1776,18
6004,157,90,val,1776,19
6005,67,67,val,1776,20
6006,90,67,val,1776,21
6007,112,66,val,1776,22
6008,134,67,val,1776,23
6009,158,67,val,1776,24
6010,76,156,val,1777,0
6011,94,156,val,1777,1
6012,116,156,val,1777,2
6013,138,155,val,1777,3
6014,158,142,val,1777,4
6015,69,133,val,1777,5
6016,90,133,val,1777,6
6017,115,133,val,1777,7
6018,135,133,val,1777,8
6019,158,130,val,1777,9
6020,68,111,val,1777,10
6021,88,110,val,1777,11
6022,111,111,val,1777,12
6023,134,111,val,1777,13
6024,157,108,val,1777,14
6025,68,89,val,1777,15
6026,90,89,val,1777,16
6027,112,89,val,1777,17
6028,135,89,val,1777,18
6029,157,89,val,1777,19
6030,68,67,val,1777,20
6031,90,66,val,1777,21
6032,112,66,val,1777,22
6033,134,66,val,1777,23
6034,157,67,val,1777,24
6035,67,157,val,1778,0
6036,90,157,val,1778,1
6037,112,157,val,1778,2
6038,134,157,val,1778,3
6039,157,157,val,1778,4
6040,67,134,val,1778,5
6041,90,134,val,1778,6
