,x,y,Set,Image,Point,Type
6642,118,324,val,182,4,warped
6643,136,325,val,182,5,warped
6644,151,324,val,182,6,warped
6645,165,324,val,182,7,warped
6646,181,326,val,182,8,warped
6647,197,327,val,182,9,warped
6648,213,324,val,182,10,warped
6649,231,324,val,182,11,warped
6650,252,321,val,182,12,warped
6651,270,321,val,182,13,warped
6652,290,321,val,182,14,warped
6653,308,323,val,182,15,warped
6654,322,323,val,182,16,warped
6655,338,323,val,182,17,warped
6656,53,305,val,182,18,warped
6657,72,305,val,182,19,warped
6658,87,308,val,182,20,warped
6659,103,307,val,182,21,warped
6660,119,309,val,182,22,warped
6661,136,308,val,182,23,warped
6662,152,305,val,182,24,warped
6663,165,305,val,182,25,warped
6664,195,316,val,182,27,warped
6665,212,309,val,182,28,warped
6666,231,306,val,182,29,warped
6667,248,303,val,182,30,warped
6668,267,303,val,182,31,warped
6669,286,304,val,182,32,warped
6670,305,307,val,182,33,warped
6671,319,308,val,182,34,warped
6672,336,308,val,182,35,warped
6673,54,288,val,182,36,warped
6674,72,290,val,182,37,warped
6675,88,291,val,182,38,warped
6676,102,291,val,182,39,warped
6677,118,292,val,182,40,warped
6678,135,292,val,182,41,warped
6679,151,289,val,182,42,warped
6680,166,292,val,182,43,warped
6681,196,299,val,182,45,warped
6682,211,293,val,182,46,warped
6683,231,289,val,182,47,warped
6684,247,287,val,182,48,warped
6685,265,286,val,182,49,warped
6686,285,288,val,182,50,warped
6687,303,288,val,182,51,warped
6688,318,288,val,182,52,warped
6689,334,285,val,182,53,warped
6690,53,273,val,182,54,warped
6691,72,273,val,182,55,warped
6692,87,274,val,182,56,warped
6693,103,276,val,182,57,warped
6694,119,279,val,182,58,warped
6695,135,275,val,182,59,warped
6696,151,270,val,182,60,warped
6697,166,270,val,182,61,warped
6698,195,280,val,182,63,warped
6699,212,272,val,182,64,warped
6700,230,269,val,182,65,warped
6701,247,269,val,182,66,warped
6702,265,270,val,182,67,warped
6703,284,271,val,182,68,warped
6704,300,269,val,182,69,warped
6705,317,270,val,182,70,warped
6706,334,271,val,182,71,warped
6707,53,259,val,182,72,warped
6708,71,261,val,182,73,warped
6709,87,262,val,182,74,warped
6710,103,261,val,182,75,warped
6711,118,260,val,182,76,warped
6712,134,254,val,182,77,warped
6713,149,252,val,182,78,warped
6714,163,242,val,182,79,warped
6715,194,259,val,182,81,warped
6716,212,250,val,182,82,warped
6717,230,249,val,182,83,warped
6718,246,251,val,182,84,warped
6719,265,251,val,182,85,warped
6720,283,252,val,182,86,warped
6721,301,253,val,182,87,warped
6722,317,253,val,182,88,warped
6723,333,252,val,182,89,warped
6724,54,245,val,182,90,warped
6725,71,246,val,182,91,warped
6726,88,245,val,182,92,warped
6727,103,242,val,182,93,warped
6728,118,241,val,182,94,warped
6729,134,239,val,182,95,warped
6730,148,237,val,182,96,warped
6731,161,220,val,182,97,warped
6732,191,243,val,182,99,warped
6733,209,234,val,182,100,warped
6734,228,228,val,182,101,warped
6735,246,228,val,182,102,warped
6736,264,232,val,182,103,warped
6737,282,235,val,182,104,warped
6738,299,237,val,182,105,warped
6739,316,237,val,182,106,warped
6740,332,235,val,182,107,warped
6741,54,227,val,182,108,warped
6742,71,228,val,182,109,warped
6743,87,229,val,182,110,warped
6744,102,227,val,182,111,warped
6745,118,227,val,182,112,warped
6746,132,225,val,182,113,warped
6747,147,221,val,182,114,warped
6748,160,199,val,182,115,warped
6749,191,223,val,182,117,warped
6750,208,217,val,182,118,warped
6751,227,210,val,182,119,warped
6752,244,210,val,182,120,warped
6753,264,212,val,182,121,warped
6754,281,212,val,182,122,warped
6755,299,216,val,182,123,warped
6756,315,219,val,182,124,warped
6757,331,218,val,182,125,warped
6758,55,212,val,182,126,warped
6759,70,214,val,182,127,warped
6760,86,215,val,182,128,warped
6761,101,214,val,182,129,warped
6762,117,210,val,182,130,warped
6763,131,205,val,182,131,warped
6764,145,199,val,182,132,warped
6765,158,173,val,182,133,warped
6766,189,197,val,182,135,warped
6767,207,194,val,182,136,warped
6768,225,192,val,182,137,warped
6769,241,192,val,182,138,warped
6770,262,191,val,182,139,warped
6771,280,195,val,182,140,warped
6772,298,198,val,182,141,warped
6773,313,200,val,182,142,warped
6774,329,196,val,182,143,warped
6775,54,198,val,182,144,warped
6776,71,199,val,182,145,warped
6777,86,198,val,182,146,warped
6778,101,193,val,182,147,warped
6779,116,191,val,182,148,warped
6780,130,182,val,182,149,warped
6781,143,172,val,182,150,warped
6782,158,162,val,182,151,warped
6783,204,176,val,182,154,warped
6784,222,172,val,182,155,warped
6785,239,171,val,182,156,warped
6786,260,175,val,182,157,warped
6787,279,177,val,182,158,warped
6788,295,176,val,182,159,warped
6789,313,178,val,182,160,warped
6790,328,174,val,182,161,warped
6791,54,177,val,182,162,warped
6792,70,177,val,182,163,warped
6793,85,179,val,182,164,warped
6794,100,175,val,182,165,warped
6795,114,166,val,182,166,warped
6796,129,159,val,182,167,warped
6797,142,160,val,182,168,warped
6798,159,151,val,182,169,warped
6799,199,156,val,182,172,warped
6800,221,154,val,182,173,warped
6801,238,156,val,182,174,warped
6802,257,156,val,182,175,warped
6803,277,158,val,182,176,warped
6804,294,160,val,182,177,warped
6805,311,160,val,182,178,warped
6806,329,158,val,182,179,warped
6807,53,160,val,182,180,warped
6808,69,161,val,182,181,warped
6809,84,158,val,182,182,warped
6810,100,157,val,182,183,warped
6811,114,153,val,182,184,warped
6812,130,151,val,182,185,warped
6813,143,148,val,182,186,warped
6814,158,141,val,182,187,warped
6815,189,151,val,182,189,warped
6816,202,146,val,182,190,warped
6817,219,141,val,182,191,warped
6818,237,142,val,182,192,warped
6819,258,144,val,182,193,warped
6820,276,145,val,182,194,warped
6821,294,145,val,182,195,warped
6822,310,144,val,182,196,warped
6823,328,142,val,182,197,warped
6824,53,145,val,182,198,warped
6825,69,146,val,182,199,warped
6826,84,145,val,182,200,warped
6827,99,145,val,182,201,warped
6828,114,142,val,182,202,warped
6829,129,138,val,182,203,warped
6830,143,135,val,182,204,warped
6831,157,124,val,182,205,warped
6832,188,139,val,182,207,warped
6833,202,137,val,182,208,warped
6834,221,136,val,182,209,warped
6835,239,131,val,182,210,warped
6836,257,131,val,182,211,warped
6837,275,132,val,182,212,warped
6838,294,132,val,182,213,warped
6839,309,131,val,182,214,warped
6840,327,129,val,182,215,warped
6841,54,134,val,182,216,warped
6842,68,133,val,182,217,warped
6843,83,133,val,182,218,warped
6844,98,133,val,182,219,warped
6845,114,131,val,182,220,warped
6846,128,124,val,182,221,warped
6847,142,120,val,182,222,warped
6848,157,113,val,182,223,warped
6849,187,122,val,182,225,warped
6850,205,123,val,182,226,warped
6851,223,122,val,182,227,warped
6852,240,123,val,182,228,warped
6853,258,122,val,182,229,warped
6854,276,121,val,182,230,warped
6855,292,120,val,182,231,warped
6856,309,118,val,182,232,warped
6857,326,117,val,182,233,warped
6858,54,122,val,182,234,warped
6859,67,117,val,182,235,warped
6860,83,118,val,182,236,warped
6861,99,119,val,182,237,warped
6862,113,117,val,182,238,warped
6863,127,110,val,182,239,warped
6864,141,105,val,182,240,warped
6865,156,100,val,182,241,warped
6866,187,108,val,182,243,warped
6867,204,109,val,182,244,warped
6868,223,109,val,182,245,warped
6869,240,112,val,182,246,warped
6870,258,112,val,182,247,warped
6871,276,111,val,182,248,warped
6872,294,111,val,182,249,warped
6873,311,110,val,182,250,warped
6874,327,106,val,182,251,warped
6875,54,107,val,182,252,warped
6876,68,102,val,182,253,warped
6877,84,105,val,182,254,warped
6878,98,104,val,182,255,warped
6879,111,101,val,182,256,warped
6880,125,97,val,182,257,warped
6881,139,92,val,182,258,warped
6882,155,86,val,182,259,warped
6883,187,93,val,182,261,warped
6884,205,97,val,182,262,warped
6885,222,98,val,182,263,warped
6886,240,100,val,182,264,warped
6887,258,100,val,182,265,warped
6888,275,99,val,182,266,warped
6889,292,100,val,182,267,warped
6890,309,98,val,182,268,warped
6891,325,96,val,182,269,warped
6892,54,90,val,182,270,warped
6893,69,87,val,182,271,warped
6894,83,90,val,182,272,warped
6895,96,89,val,182,273,warped
6896,111,87,val,182,274,warped
6897,125,83,val,182,275,warped
6898,138,80,val,182,276,warped
6899,155,68,val,182,277,warped
6900,186,75,val,182,279,warped
6901,204,85,val,182,280,warped
6902,221,85,val,182,281,warped
6903,238,88,val,182,282,warped
6904,256,88,val,182,283,warped
6905,273,87,val,182,284,warped
6906,290,85,val,182,285,warped
6907,308,84,val,182,286,warped
6908,325,83,val,182,287,warped
6909,53,74,val,182,288,warped
6910,68,74,val,182,289,warped
6911,82,75,val,182,290,warped
6912,96,74,val,182,291,warped
6913,111,74,val,182,292,warped
6914,124,70,val,182,293,warped
6915,139,65,val,182,294,warped
6916,204,70,val,182,298,warped
6917,221,72,val,182,299,warped
6918,237,75,val,182,300,warped
6919,256,75,val,182,301,warped
6920,272,73,val,182,302,warped
6921,290,70,val,182,303,warped
6922,307,68,val,182,304,warped
6923,322,65,val,182,305,warped
6924,54,56,val,182,306,warped
6925,67,56,val,182,307,warped
6926,82,58,val,182,308,warped
6927,95,60,val,182,309,warped
6928,111,59,val,182,310,warped
6929,126,55,val,182,311,warped
6930,139,50,val,182,312,warped
6931,203,55,val,182,316,warped
6932,219,57,val,182,317,warped
6933,236,59,val,182,318,warped
6934,255,58,val,182,319,warped
6935,272,56,val,182,320,warped
6936,289,54,val,182,321,warped
6937,306,52,val,182,322,warped
6938,322,50,val,182,323,warped
6939,54,321,val,183,0,warped
6940,70,323,val,183,1,warped
6941,87,322,val,183,2,warped
6942,101,326,val,183,3,warped
6943,120,326,val,183,4,warped
6944,137,325,val,183,5,warped
6945,152,322,val,183,6,warped
6946,164,322,val,183,7,warped
6947,195,328,val,183,9,warped
6948,209,323,val,183,10,warped
6949,228,323,val,183,11,warped
6950,245,322,val,183,12,warped
6951,263,321,val,183,13,warped
6952,284,319,val,183,14,warped
6953,304,322,val,183,15,warped
6954,322,322,val,183,16,warped
6955,338,323,val,183,17,warped
6956,53,306,val,183,18,warped
6957,71,306,val,183,19,warped
6958,88,306,val,183,20,warped
6959,102,308,val,183,21,warped
6960,120,308,val,183,22,warped
6961,136,307,val,183,23,warped
6962,152,305,val,183,24,warped
6963,164,308,val,183,25,warped
6964,193,313,val,183,27,warped
6965,209,307,val,183,28,warped
6966,228,306,val,183,29,warped
6967,245,305,val,183,30,warped
6968,263,302,val,183,31,warped
6969,282,304,val,183,32,warped
6970,300,305,val,183,33,warped
6971,318,307,val,183,34,warped
6972,335,307,val,183,35,warped
6973,54,290,val,183,36,warped
6974,71,290,val,183,37,warped
6975,87,290,val,183,38,warped
6976,103,291,val,183,39,warped
6977,119,292,val,183,40,warped
6978,134,290,val,183,41,warped
6979,150,289,val,183,42,warped
6980,166,292,val,183,43,warped
6981,195,299,val,183,45,warped
6982,210,292,val,183,46,warped
6983,228,287,val,183,47,warped
6984,244,287,val,183,48,warped
6985,262,285,val,183,49,warped
6986,282,287,val,183,50,warped
6987,300,288,val,183,51,warped
6988,316,287,val,183,52,warped
6989,333,286,val,183,53,warped
6990,54,274,val,183,54,warped
6991,71,273,val,183,55,warped
6992,87,274,val,183,56,warped
6993,103,274,val,183,57,warped
6994,119,278,val,183,58,warped
6995,134,276,val,183,59,warped
6996,150,272,val,183,60,warped
6997,166,271,val,183,61,warped
6998,193,282,val,183,63,warped
6999,210,274,val,183,64,warped
7000,228,270,val,183,65,warped
7001,246,269,val,183,66,warped
7002,262,268,val,183,67,warped
7003,281,271,val,183,68,warped
7004,299,270,val,183,69,warped
7005,317,269,val,183,70,warped
7006,333,270,val,183,71,warped
7007,53,260,val,183,72,warped
7008,71,259,val,183,73,warped
7009,87,261,val,183,74,warped
7010,103,261,val,183,75,warped
7011,117,261,val,183,76,warped
7012,133,255,val,183,77,warped
7013,148,255,val,183,78,warped
7014,163,244,val,183,79,warped
7015,192,262,val,183,81,warped
7016,209,253,val,183,82,warped
7017,227,251,val,183,83,warped
7018,244,251,val,183,84,warped
7019,263,249,val,183,85,warped
7020,282,251,val,183,86,warped
7021,299,253,val,183,87,warped
7022,318,252,val,183,88,warped
7023,333,251,val,183,89,warped
7024,54,245,val,183,90,warped
7025,71,244,val,183,91,warped
7026,88,244,val,183,92,warped
7027,102,244,val,183,93,warped
7028,118,242,val,183,94,warped
7029,133,240,val,183,95,warped
7030,148,238,val,183,96,warped
7031,161,223,val,183,97,warped
7032,191,241,val,183,99,warped
7033,208,236,val,183,100,warped
7034,228,231,val,183,101,warped
7035,244,230,val,183,102,warped
7036,264,231,val,183,103,warped
7037,281,233,val,183,104,warped
7038,299,236,val,183,105,warped
7039,316,236,val,183,106,warped
7040,333,235,val,183,107,warped
7041,54,228,val,183,108,warped
7042,71,228,val,183,109,warped
7043,88,229,val,183,110,warped
7044,102,227,val,183,111,warped
7045,118,226,val,183,112,warped
7046,133,224,val,183,113,warped
7047,147,220,val,183,114,warped
7048,160,204,val,183,115,warped
7049,191,221,val,183,117,warped
7050,206,218,val,183,118,warped
7051,224,211,val,183,119,warped
7052,243,212,val,183,120,warped
7053,263,213,val,183,121,warped
7054,281,214,val,183,122,warped
7055,298,215,val,183,123,warped
7056,314,217,val,183,124,warped
7057,331,218,val,183,125,warped
7058,55,210,val,183,126,warped
7059,72,213,val,183,127,warped
7060,87,214,val,183,128,warped
7061,102,213,val,183,129,warped
7062,117,210,val,183,130,warped
7063,132,204,val,183,131,warped
7064,145,200,val,183,132,warped
7065,158,178,val,183,133,warped
7066,188,185,val,183,135,warped
7067,206,193,val,183,136,warped
7068,223,191,val,183,137,warped
7069,240,192,val,183,138,warped
7070,261,191,val,183,139,warped
7071,280,195,val,183,140,warped
7072,296,200,val,183,141,warped
7073,313,201,val,183,142,warped
7074,330,199,val,183,143,warped
7075,54,196,val,183,144,warped
7076,71,198,val,183,145,warped
7077,85,196,val,183,146,warped
7078,100,192,val,183,147,warped
7079,116,193,val,183,148,warped
7080,130,181,val,183,149,warped
7081,144,172,val,183,150,warped
7082,158,160,val,183,151,warped
7083,187,165,val,183,153,warped
7084,205,175,val,183,154,warped
7085,222,172,val,183,155,warped
7086,238,172,val,183,156,warped
7087,260,176,val,183,157,warped
7088,279,178,val,183,158,warped
7089,294,178,val,183,159,warped
7090,313,178,val,183,160,warped
7091,329,176,val,183,161,warped
7092,54,175,val,183,162,warped
7093,70,176,val,183,163,warped
7094,85,178,val,183,164,warped
7095,100,175,val,183,165,warped
7096,113,166,val,183,166,warped
7097,130,159,val,183,167,warped
7098,142,158,val,183,168,warped
7099,158,151,val,183,169,warped
7100,187,155,val,183,171,warped
7101,203,155,val,183,172,warped
7102,222,155,val,183,173,warped
7103,238,157,val,183,174,warped
7104,258,156,val,183,175,warped
7105,278,157,val,183,176,warped
7106,294,161,val,183,177,warped
7107,311,161,val,183,178,warped
7108,329,159,val,183,179,warped
7109,52,159,val,183,180,warped
7110,70,160,val,183,181,warped
7111,84,158,val,183,182,warped
7112,99,156,val,183,183,warped
7113,114,152,val,183,184,warped
7114,129,149,val,183,185,warped
7115,142,146,val,183,186,warped
7116,158,141,val,183,187,warped
7117,187,142,val,183,189,warped
7118,203,142,val,183,190,warped
7119,220,140,val,183,191,warped
7120,238,143,val,183,192,warped
7121,259,144,val,183,193,warped
7122,276,143,val,183,194,warped
7123,295,146,val,183,195,warped
7124,310,143,val,183,196,warped
7125,328,140,val,183,197,warped
7126,52,145,val,183,198,warped
7127,69,144,val,183,199,warped
7128,84,145,val,183,200,warped
7129,99,146,val,183,201,warped
7130,114,141,val,183,202,warped
7131,129,137,val,183,203,warped
7132,143,136,val,183,204,warped
7133,157,126,val,183,205,warped
7134,187,134,val,183,207,warped
7135,203,134,val,183,208,warped
7136,221,133,val,183,209,warped
7137,240,130,val,183,210,warped
7138,260,129,val,183,211,warped
7139,277,130,val,183,212,warped
7140,294,130,val,183,213,warped
7141,310,129,val,183,214,warped
7142,327,125,val,183,215,warped
7143,53,134,val,183,216,warped
7144,69,133,val,183,217,warped
7145,83,132,val,183,218,warped
7146,98,133,val,183,219,warped
7147,114,130,val,183,220,warped
7148,128,124,val,183,221,warped
7149,143,121,val,183,222,warped
7150,157,113,val,183,223,warped
7151,187,120,val,183,225,warped
7152,205,122,val,183,226,warped
7153,222,122,val,183,227,warped
7154,241,122,val,183,228,warped
7155,260,120,val,183,229,warped
7156,277,118,val,183,230,warped
7157,293,116,val,183,231,warped
7158,308,115,val,183,232,warped
7159,326,113,val,183,233,warped
7160,53,120,val,183,234,warped
7161,68,117,val,183,235,warped
7162,83,118,val,183,236,warped
7163,97,118,val,183,237,warped
7164,113,116,val,183,238,warped
7165,128,110,val,183,239,warped
7166,142,106,val,183,240,warped
7167,157,100,val,183,241,warped
7168,186,106,val,183,243,warped
7169,204,108,val,183,244,warped
7170,222,109,val,183,245,warped
7171,240,112,val,183,246,warped
7172,261,110,val,183,247,warped
7173,277,109,val,183,248,warped
7174,293,106,val,183,249,warped
7175,310,107,val,183,250,warped
7176,326,103,val,183,251,warped
7177,53,107,val,183,252,warped
7178,68,102,val,183,253,warped
7179,82,103,val,183,254,warped
7180,97,103,val,183,255,warped
7181,112,102,val,183,256,warped
7182,126,95,val,183,257,warped
7183,140,92,val,183,258,warped
7184,157,84,val,183,259,warped
7185,187,93,val,183,261,warped
7186,205,96,val,183,262,warped
7187,221,98,val,183,263,warped
7188,239,99,val,183,264,warped
7189,258,98,val,183,265,warped
7190,275,98,val,183,266,warped
7191,292,96,val,183,267,warped
7192,309,94,val,183,268,warped
7193,326,92,val,183,269,warped
7194,53,90,val,183,270,warped
7195,67,86,val,183,271,warped
7196,83,88,val,183,272,warped
7197,98,89,val,183,273,warped
7198,111,86,val,183,274,warped
7199,125,82,val,183,275,warped
7200,139,79,val,183,276,warped
7201,155,67,val,183,277,warped
7202,186,77,val,183,279,warped
7203,202,85,val,183,280,warped
7204,220,85,val,183,281,warped
7205,238,88,val,183,282,warped
7206,257,86,val,183,283,warped
7207,273,85,val,183,284,warped
7208,290,84,val,183,285,warped
7209,308,81,val,183,286,warped
7210,325,80,val,183,287,warped
7211,52,74,val,183,288,warped
7212,67,73,val,183,289,warped
7213,82,74,val,183,290,warped
7214,97,73,val,183,291,warped
7215,111,72,val,183,292,warped
7216,124,69,val,183,293,warped
7217,138,65,val,183,294,warped
7218,203,71,val,183,298,warped
7219,218,73,val,183,299,warped
7220,236,74,val,183,300,warped
7221,256,73,val,183,301,warped
7222,271,71,val,183,302,warped
7223,288,69,val,183,303,warped
7224,307,65,val,183,304,warped
7225,323,64,val,183,305,warped
7226,53,59,val,183,306,warped
7227,68,57,val,183,307,warped
7228,81,57,val,183,308,warped
7229,96,58,val,183,309,warped
7230,112,56,val,183,310,warped
7231,125,54,val,183,311,warped
7232,139,50,val,183,312,warped
7233,203,55,val,183,316,warped
7234,217,58,val,183,317,warped
7235,236,58,val,183,318,warped
7236,254,58,val,183,319,warped
7237,270,55,val,183,320,warped
7238,288,53,val,183,321,warped
7239,306,49,val,183,322,warped
7240,326,48,val,183,323,warped
7241,54,320,val,184,0,warped
7242,69,323,val,184,1,warped
7243,86,322,val,184,2,warped
7244,101,325,val,184,3,warped
7245,120,326,val,184,4,warped
7246,137,324,val,184,5,warped
7247,150,322,val,184,6,warped
7248,164,318,val,184,7,warped
7249,193,326,val,184,9,warped
7250,207,320,val,184,10,warped
7251,226,322,val,184,11,warped
7252,244,320,val,184,12,warped
7253,264,321,val,184,13,warped
7254,285,321,val,184,14,warped
7255,305,321,val,184,15,warped
7256,320,323,val,184,16,warped
7257,338,323,val,184,17,warped
7258,53,306,val,184,18,warped
7259,72,307,val,184,19,warped
7260,88,306,val,184,20,warped
7261,102,308,val,184,21,warped
7262,120,308,val,184,22,warped
7263,136,307,val,184,23,warped
7264,152,301,val,184,24,warped
7265,166,300,val,184,25,warped
7266,192,312,val,184,27,warped
7267,207,305,val,184,28,warped
7268,226,302,val,184,29,warped
7269,242,303,val,184,30,warped
7270,260,300,val,184,31,warped
7271,281,302,val,184,32,warped
7272,300,304,val,184,33,warped
7273,318,307,val,184,34,warped
7274,334,307,val,184,35,warped
7275,54,288,val,184,36,warped
7276,71,291,val,184,37,warped
7277,88,290,val,184,38,warped
7278,103,291,val,184,39,warped
7279,119,291,val,184,40,warped
7280,135,291,val,184,41,warped
7281,151,287,val,184,42,warped
7282,165,288,val,184,43,warped
7283,193,299,val,184,45,warped
7284,209,289,val,184,46,warped
7285,227,285,val,184,47,warped
7286,242,285,val,184,48,warped
7287,260,284,val,184,49,warped
7288,280,284,val,184,50,warped
7289,299,287,val,184,51,warped
7290,316,287,val,184,52,warped
7291,335,286,val,184,53,warped
7292,54,273,val,184,54,warped
7293,71,273,val,184,55,warped
7294,87,274,val,184,56,warped
7295,104,275,val,184,57,warped
7296,119,278,val,184,58,warped
7297,135,276,val,184,59,warped
7298,150,271,val,184,60,warped
7299,165,262,val,184,61,warped
7300,192,281,val,184,63,warped
7301,210,272,val,184,64,warped
7302,227,267,val,184,65,warped
7303,243,265,val,184,66,warped
7304,261,266,val,184,67,warped
7305,279,269,val,184,68,warped
7306,299,268,val,184,69,warped
7307,316,269,val,184,70,warped
7308,334,269,val,184,71,warped
7309,53,259,val,184,72,warped
7310,72,261,val,184,73,warped
7311,87,261,val,184,74,warped
7312,103,261,val,184,75,warped
7313,118,262,val,184,76,warped
7314,134,257,val,184,77,warped
7315,149,255,val,184,78,warped
7316,162,240,val,184,79,warped
7317,191,262,val,184,81,warped
7318,209,252,val,184,82,warped
7319,228,249,val,184,83,warped
7320,243,251,val,184,84,warped
7321,261,250,val,184,85,warped
7322,281,250,val,184,86,warped
7323,299,250,val,184,87,warped
7324,316,252,val,184,88,warped
7325,332,251,val,184,89,warped
7326,54,245,val,184,90,warped
7327,72,244,val,184,91,warped
7328,88,245,val,184,92,warped
7329,103,244,val,184,93,warped
7330,118,244,val,184,94,warped
7331,134,241,val,184,95,warped
7332,149,236,val,184,96,warped
7333,160,221,val,184,97,warped
7334,189,239,val,184,99,warped
7335,207,234,val,184,100,warped
7336,227,230,val,184,101,warped
7337,241,230,val,184,102,warped
7338,262,231,val,184,103,warped
7339,280,234,val,184,104,warped
7340,298,234,val,184,105,warped
7341,316,236,val,184,106,warped
7342,332,234,val,184,107,warped
7343,54,229,val,184,108,warped
7344,71,229,val,184,109,warped
7345,87,231,val,184,110,warped
7346,103,230,val,184,111,warped
7347,118,228,val,184,112,warped
7348,134,225,val,184,113,warped
7349,148,217,val,184,114,warped
7350,159,200,val,184,115,warped
7351,190,218,val,184,117,warped
7352,205,216,val,184,118,warped
7353,224,210,val,184,119,warped
7354,241,213,val,184,120,warped
7355,262,213,val,184,121,warped
7356,280,212,val,184,122,warped
7357,298,214,val,184,123,warped
7358,314,218,val,184,124,warped
7359,331,216,val,184,125,warped
7360,54,212,val,184,126,warped
7361,71,213,val,184,127,warped
7362,86,215,val,184,128,warped
7363,102,214,val,184,129,warped
7364,118,210,val,184,130,warped
7365,132,204,val,184,131,warped
7366,145,199,val,184,132,warped
7367,158,176,val,184,133,warped
7368,189,186,val,184,135,warped
7369,205,193,val,184,136,warped
7370,222,191,val,184,137,warped
7371,240,192,val,184,138,warped
7372,261,193,val,184,139,warped
7373,280,194,val,184,140,warped
7374,296,198,val,184,141,warped
7375,313,200,val,184,142,warped
7376,329,197,val,184,143,warped
7377,54,196,val,184,144,warped
7378,71,195,val,184,145,warped
7379,86,197,val,184,146,warped
7380,101,194,val,184,147,warped
7381,116,192,val,184,148,warped
7382,130,182,val,184,149,warped
7383,143,172,val,184,150,warped
7384,159,163,val,184,151,warped
7385,186,168,val,184,153,warped
7386,205,176,val,184,154,warped
7387,222,172,val,184,155,warped
7388,238,172,val,184,156,warped
7389,260,178,val,184,157,warped
7390,279,177,val,184,158,warped
7391,294,175,val,184,159,warped
7392,311,175,val,184,160,warped
7393,329,174,val,184,161,warped
7394,54,174,val,184,162,warped
7395,70,177,val,184,163,warped
7396,85,179,val,184,164,warped
7397,100,176,val,184,165,warped
7398,114,168,val,184,166,warped
7399,129,161,val,184,167,warped
7400,142,160,val,184,168,warped
7401,158,152,val,184,169,warped
7402,187,158,val,184,171,warped
7403,203,158,val,184,172,warped
7404,221,155,val,184,173,warped
7405,238,156,val,184,174,warped
7406,259,158,val,184,175,warped
7407,277,159,val,184,176,warped
7408,293,159,val,184,177,warped
7409,310,159,val,184,178,warped
7410,328,157,val,184,179,warped
7411,52,160,val,184,180,warped
7412,68,158,val,184,181,warped
7413,84,158,val,184,182,warped
7414,99,157,val,184,183,warped
7415,114,154,val,184,184,warped
7416,129,151,val,184,185,warped
7417,142,148,val,184,186,warped
7418,158,142,val,184,187,warped
7419,186,145,val,184,189,warped
7420,204,146,val,184,190,warped
7421,220,142,val,184,191,warped
7422,237,142,val,184,192,warped
7423,259,145,val,184,193,warped
7424,278,146,val,184,194,warped
7425,293,145,val,184,195,warped
7426,309,143,val,184,196,warped
7427,328,142,val,184,197,warped
7428,53,144,val,184,198,warped
7429,69,144,val,184,199,warped
7430,85,145,val,184,200,warped
7431,99,145,val,184,201,warped
7432,114,142,val,184,202,warped
7433,128,139,val,184,203,warped
7434,141,136,val,184,204,warped
7435,156,128,val,184,205,warped
7436,187,136,val,184,207,warped
7437,204,135,val,184,208,warped
7438,222,135,val,184,209,warped
7439,240,133,val,184,210,warped
7440,260,131,val,184,211,warped
7441,276,131,val,184,212,warped
7442,293,131,val,184,213,warped
7443,310,130,val,184,214,warped
7444,327,127,val,184,215,warped
7445,53,133,val,184,216,warped
7446,68,132,val,184,217,warped
7447,83,131,val,184,218,warped
7448,98,133,val,184,219,warped
7449,113,131,val,184,220,warped
7450,127,124,val,184,221,warped
7451,141,121,val,184,222,warped
7452,157,114,val,184,223,warped
7453,187,121,val,184,225,warped
7454,205,124,val,184,226,warped
7455,223,122,val,184,227,warped
7456,241,121,val,184,228,warped
7457,260,122,val,184,229,warped
7458,277,120,val,184,230,warped
7459,293,119,val,184,231,warped
7460,308,116,val,184,232,warped
7461,326,115,val,184,233,warped
7462,54,121,val,184,234,warped
7463,69,118,val,184,235,warped
7464,84,118,val,184,236,warped
7465,98,118,val,184,237,warped
7466,112,117,val,184,238,warped
7467,127,110,val,184,239,warped
7468,140,107,val,184,240,warped
7469,156,101,val,184,241,warped
7470,187,109,val,184,243,warped
7471,205,111,val,184,244,warped
7472,223,109,val,184,245,warped
7473,241,112,val,184,246,warped
7474,261,111,val,184,247,warped
7475,276,109,val,184,248,warped
7476,292,108,val,184,249,warped
7477,310,108,val,184,250,warped
7478,326,104,val,184,251,warped
7479,53,107,val,184,252,warped
7480,67,103,val,184,253,warped
7481,83,104,val,184,254,warped
7482,97,103,val,184,255,warped
7483,111,102,val,184,256,warped
7484,124,96,val,184,257,warped
7485,138,93,val,184,258,warped
7486,155,86,val,184,259,warped
7487,187,94,val,184,261,warped
7488,205,98,val,184,262,warped
7489,223,98,val,184,263,warped
7490,242,100,val,184,264,warped
7491,259,99,val,184,265,warped
7492,275,99,val,184,266,warped
7493,292,98,val,184,267,warped
7494,309,95,val,184,268,warped
7495,325,94,val,184,269,warped
7496,54,92,val,184,270,warped
7497,68,88,val,184,271,warped
7498,83,90,val,184,272,warped
7499,96,90,val,184,273,warped
7500,110,88,val,184,274,warped
7501,125,82,val,184,275,warped
7502,138,81,val,184,276,warped
7503,153,69,val,184,277,warped
7504,186,78,val,184,279,warped
7505,204,86,val,184,280,warped
7506,222,86,val,184,281,warped
7507,239,88,val,184,282,warped
7508,258,86,val,184,283,warped
7509,274,86,val,184,284,warped
7510,291,84,val,184,285,warped
7511,308,83,val,184,286,warped
7512,325,82,val,184,287,warped
7513,53,76,val,184,288,warped
7514,67,74,val,184,289,warped
