,x,y,Set,Image,Point,Type
21452,112,67,test,1408,22,warped
21453,134,67,test,1408,23,warped
21454,157,67,test,1408,24,warped
21455,67,158,test,1423,0,warped
21456,90,157,test,1423,1,warped
21457,134,157,test,1423,3,warped
21458,157,158,test,1423,4,warped
21459,90,134,test,1423,6,warped
21460,112,134,test,1423,7,warped
21461,134,135,test,1423,8,warped
21462,157,134,test,1423,9,warped
21463,67,113,test,1423,10,warped
21464,90,112,test,1423,11,warped
21465,112,112,test,1423,12,warped
21466,134,112,test,1423,13,warped
21467,157,112,test,1423,14,warped
21468,67,90,test,1423,15,warped
21469,112,90,test,1423,17,warped
21470,134,90,test,1423,18,warped
21471,157,91,test,1423,19,warped
21472,67,67,test,1423,20,warped
21473,90,67,test,1423,21,warped
21474,112,67,test,1423,22,warped
21475,134,67,test,1423,23,warped
21476,157,67,test,1423,24,warped
21477,67,157,test,1424,0,warped
21478,90,157,test,1424,1,warped
21479,112,157,test,1424,2,warped
21480,134,157,test,1424,3,warped
21481,157,157,test,1424,4,warped
21482,67,133,test,1424,5,warped
21483,90,134,test,1424,6,warped
21484,112,134,test,1424,7,warped
21485,134,135,test,1424,8,warped
21486,157,135,test,1424,9,warped
21487,67,111,test,1424,10,warped
21488,90,112,test,1424,11,warped
21489,112,112,test,1424,12,warped
21490,134,112,test,1424,13,warped
21491,157,112,test,1424,14,warped
21492,67,94,test,1424,15,warped
21493,90,89,test,1424,16,warped
21494,112,89,test,1424,17,warped
21495,134,90,test,1424,18,warped
21496,157,91,test,1424,19,warped
21497,67,70,test,1424,20,warped
21498,90,67,test,1424,21,warped
21499,112,67,test,1424,22,warped
21500,134,67,test,1424,23,warped
21501,157,68,test,1424,24,warped
21502,68,157,test,1435,0,warped
21503,90,157,test,1435,1,warped
21504,112,157,test,1435,2,warped
21505,134,157,test,1435,3,warped
21506,157,157,test,1435,4,warped
21507,67,133,test,1435,5,warped
21508,90,135,test,1435,6,warped
21509,112,134,test,1435,7,warped
21510,134,134,test,1435,8,warped
21511,157,133,test,1435,9,warped
21512,68,111,test,1435,10,warped
21513,90,112,test,1435,11,warped
21514,112,112,test,1435,12,warped
21515,134,112,test,1435,13,warped
21516,157,112,test,1435,14,warped
21517,67,89,test,1435,15,warped
21518,90,90,test,1435,16,warped
21519,112,90,test,1435,17,warped
21520,134,90,test,1435,18,warped
21521,157,90,test,1435,19,warped
21522,67,66,test,1435,20,warped
21523,90,66,test,1435,21,warped
21524,112,67,test,1435,22,warped
21525,134,66,test,1435,23,warped
21526,157,67,test,1435,24,warped
21527,67,156,test,1436,0,warped
21528,90,157,test,1436,1,warped
21529,112,157,test,1436,2,warped
21530,134,157,test,1436,3,warped
21531,157,157,test,1436,4,warped
21532,67,133,test,1436,5,warped
21533,91,133,test,1436,6,warped
21534,112,133,test,1436,7,warped
21535,134,133,test,1436,8,warped
21536,157,133,test,1436,9,warped
21537,67,111,test,1436,10,warped
21538,90,111,test,1436,11,warped
21539,112,112,test,1436,12,warped
21540,134,112,test,1436,13,warped
21541,158,111,test,1436,14,warped
21542,67,90,test,1436,15,warped
21543,90,90,test,1436,16,warped
21544,112,89,test,1436,17,warped
21545,134,89,test,1436,18,warped
21546,158,89,test,1436,19,warped
21547,68,66,test,1436,20,warped
21548,90,67,test,1436,21,warped
21549,112,66,test,1436,22,warped
21550,134,66,test,1436,23,warped
21551,158,66,test,1436,24,warped
21552,68,156,test,1439,0,warped
21553,90,156,test,1439,1,warped
21554,113,156,test,1439,2,warped
21555,134,156,test,1439,3,warped
21556,158,156,test,1439,4,warped
21557,67,133,test,1439,5,warped
21558,90,133,test,1439,6,warped
21559,134,133,test,1439,8,warped
21560,157,133,test,1439,9,warped
21561,67,111,test,1439,10,warped
21562,90,111,test,1439,11,warped
21563,112,111,test,1439,12,warped
21564,135,111,test,1439,13,warped
21565,157,110,test,1439,14,warped
21566,67,89,test,1439,15,warped
21567,90,89,test,1439,16,warped
21568,112,89,test,1439,17,warped
21569,134,89,test,1439,18,warped
21570,157,89,test,1439,19,warped
21571,67,66,test,1439,20,warped
21572,90,66,test,1439,21,warped
21573,112,66,test,1439,22,warped
21574,134,66,test,1439,23,warped
21575,158,66,test,1439,24,warped
21576,67,157,test,1442,0,warped
21577,90,157,test,1442,1,warped
21578,112,157,test,1442,2,warped
21579,134,157,test,1442,3,warped
21580,157,157,test,1442,4,warped
21581,67,134,test,1442,5,warped
21582,90,134,test,1442,6,warped
21583,112,134,test,1442,7,warped
21584,134,134,test,1442,8,warped
21585,157,134,test,1442,9,warped
21586,67,112,test,1442,10,warped
21587,112,112,test,1442,12,warped
21588,134,112,test,1442,13,warped
21589,157,112,test,1442,14,warped
21590,67,90,test,1442,15,warped
21591,90,90,test,1442,16,warped
21592,112,90,test,1442,17,warped
21593,134,90,test,1442,18,warped
21594,67,67,test,1442,20,warped
21595,90,67,test,1442,21,warped
21596,112,67,test,1442,22,warped
21597,134,67,test,1442,23,warped
21598,157,67,test,1442,24,warped
21599,67,157,test,1448,0,warped
21600,90,157,test,1448,1,warped
21601,112,157,test,1448,2,warped
21602,134,157,test,1448,3,warped
21603,157,157,test,1448,4,warped
21604,67,134,test,1448,5,warped
21605,90,134,test,1448,6,warped
21606,112,134,test,1448,7,warped
21607,134,134,test,1448,8,warped
21608,157,134,test,1448,9,warped
21609,67,112,test,1448,10,warped
21610,90,112,test,1448,11,warped
21611,134,112,test,1448,13,warped
21612,157,112,test,1448,14,warped
21613,67,90,test,1448,15,warped
21614,90,90,test,1448,16,warped
21615,112,90,test,1448,17,warped
21616,134,90,test,1448,18,warped
21617,67,67,test,1448,20,warped
21618,90,67,test,1448,21,warped
21619,112,67,test,1448,22,warped
21620,134,67,test,1448,23,warped
21621,157,70,test,1448,24,warped
21622,67,157,test,1458,0,warped
21623,90,157,test,1458,1,warped
21624,112,157,test,1458,2,warped
21625,134,157,test,1458,3,warped
21626,157,157,test,1458,4,warped
21627,67,134,test,1458,5,warped
21628,90,134,test,1458,6,warped
21629,112,134,test,1458,7,warped
21630,134,134,test,1458,8,warped
21631,157,134,test,1458,9,warped
21632,90,112,test,1458,11,warped
21633,157,112,test,1458,14,warped
21634,67,90,test,1458,15,warped
21635,90,90,test,1458,16,warped
21636,112,90,test,1458,17,warped
21637,134,90,test,1458,18,warped
21638,157,90,test,1458,19,warped
21639,67,67,test,1458,20,warped
21640,90,67,test,1458,21,warped
21641,112,67,test,1458,22,warped
21642,134,67,test,1458,23,warped
21643,157,67,test,1458,24,warped
21644,67,157,test,1480,0,warped
21645,90,157,test,1480,1,warped
21646,112,157,test,1480,2,warped
21647,134,157,test,1480,3,warped
21648,157,157,test,1480,4,warped
21649,67,133,test,1480,5,warped
21650,90,134,test,1480,6,warped
21651,112,134,test,1480,7,warped
21652,134,133,test,1480,8,warped
21653,157,133,test,1480,9,warped
21654,67,112,test,1480,10,warped
21655,90,112,test,1480,11,warped
21656,112,111,test,1480,12,warped
21657,134,112,test,1480,13,warped
21658,157,111,test,1480,14,warped
21659,67,90,test,1480,15,warped
21660,90,89,test,1480,16,warped
21661,112,90,test,1480,17,warped
21662,134,90,test,1480,18,warped
21663,157,89,test,1480,19,warped
21664,90,67,test,1480,21,warped
21665,112,67,test,1480,22,warped
21666,134,67,test,1480,23,warped
21667,67,157,test,1482,0,warped
21668,90,157,test,1482,1,warped
21669,112,157,test,1482,2,warped
21670,134,157,test,1482,3,warped
21671,157,157,test,1482,4,warped
21672,67,134,test,1482,5,warped
21673,90,134,test,1482,6,warped
21674,112,134,test,1482,7,warped
21675,134,134,test,1482,8,warped
21676,157,134,test,1482,9,warped
21677,67,112,test,1482,10,warped
21678,90,112,test,1482,11,warped
21679,112,112,test,1482,12,warped
21680,134,112,test,1482,13,warped
21681,157,112,test,1482,14,warped
21682,67,89,test,1482,15,warped
21683,90,89,test,1482,16,warped
21684,112,90,test,1482,17,warped
21685,134,90,test,1482,18,warped
21686,158,89,test,1482,19,warped
21687,67,66,test,1482,20,warped
21688,90,66,test,1482,21,warped
21689,112,67,test,1482,22,warped
21690,134,67,test,1482,23,warped
21691,158,67,test,1482,24,warped
21692,67,157,test,1485,0,warped
21693,90,157,test,1485,1,warped
21694,112,157,test,1485,2,warped
21695,134,157,test,1485,3,warped
21696,157,157,test,1485,4,warped
21697,67,134,test,1485,5,warped
21698,90,134,test,1485,6,warped
21699,112,134,test,1485,7,warped
21700,134,134,test,1485,8,warped
21701,157,134,test,1485,9,warped
21702,67,112,test,1485,10,warped
21703,90,112,test,1485,11,warped
21704,112,112,test,1485,12,warped
21705,134,112,test,1485,13,warped
21706,157,112,test,1485,14,warped
21707,67,90,test,1485,15,warped
21708,90,90,test,1485,16,warped
21709,112,90,test,1485,17,warped
21710,134,90,test,1485,18,warped
21711,157,90,test,1485,19,warped
21712,67,67,test,1485,20,warped
21713,90,67,test,1485,21,warped
21714,112,67,test,1485,22,warped
21715,134,67,test,1485,23,warped
21716,157,67,test,1485,24,warped
21717,67,156,test,1487,0,warped
21718,90,157,test,1487,1,warped
21719,112,157,test,1487,2,warped
21720,134,157,test,1487,3,warped
21721,157,156,test,1487,4,warped
21722,67,133,test,1487,5,warped
21723,90,134,test,1487,6,warped
21724,112,134,test,1487,7,warped
21725,134,134,test,1487,8,warped
21726,157,133,test,1487,9,warped
21727,67,112,test,1487,10,warped
21728,90,113,test,1487,11,warped
21729,112,111,test,1487,12,warped
21730,134,113,test,1487,13,warped
21731,157,111,test,1487,14,warped
21732,67,90,test,1487,15,warped
21733,90,90,test,1487,16,warped
21734,112,89,test,1487,17,warped
21735,134,89,test,1487,18,warped
21736,157,89,test,1487,19,warped
21737,67,67,test,1487,20,warped
21738,112,67,test,1487,22,warped
21739,134,67,test,1487,23,warped
21740,157,67,test,1487,24,warped
21741,67,158,test,1489,0,warped
21742,89,157,test,1489,1,warped
21743,112,157,test,1489,2,warped
21744,133,157,test,1489,3,warped
21745,157,158,test,1489,4,warped
21746,66,135,test,1489,5,warped
21747,90,134,test,1489,6,warped
21748,111,134,test,1489,7,warped
21749,132,134,test,1489,8,warped
21750,156,134,test,1489,9,warped
21751,67,113,test,1489,10,warped
21752,90,112,test,1489,11,warped
21753,111,112,test,1489,12,warped
21754,133,112,test,1489,13,warped
21755,156,112,test,1489,14,warped
21756,67,90,test,1489,15,warped
21757,89,90,test,1489,16,warped
21758,111,90,test,1489,17,warped
21759,133,90,test,1489,18,warped
21760,156,90,test,1489,19,warped
21761,67,67,test,1489,20,warped
21762,89,67,test,1489,21,warped
21763,111,67,test,1489,22,warped
21764,133,67,test,1489,23,warped
21765,156,67,test,1489,24,warped
21766,67,157,test,1496,0,warped
21767,90,157,test,1496,1,warped
21768,113,157,test,1496,2,warped
21769,135,157,test,1496,3,warped
21770,157,157,test,1496,4,warped
21771,67,134,test,1496,5,warped
21772,90,134,test,1496,6,warped
21773,112,134,test,1496,7,warped
21774,135,134,test,1496,8,warped
21775,158,134,test,1496,9,warped
21776,67,111,test,1496,10,warped
21777,92,112,test,1496,11,warped
21778,112,112,test,1496,12,warped
21779,134,112,test,1496,13,warped
21780,157,110,test,1496,14,warped
21781,67,89,test,1496,15,warped
21782,90,90,test,1496,16,warped
21783,112,90,test,1496,17,warped
21784,134,90,test,1496,18,warped
21785,157,90,test,1496,19,warped
21786,67,66,test,1496,20,warped
21787,90,66,test,1496,21,warped
21788,111,66,test,1496,22,warped
21789,130,67,test,1496,23,warped
21790,143,67,test,1496,24,warped
21791,67,157,test,1503,0,warped
21792,90,157,test,1503,1,warped
21793,112,157,test,1503,2,warped
21794,134,157,test,1503,3,warped
21795,157,157,test,1503,4,warped
21796,67,135,test,1503,5,warped
21797,90,134,test,1503,6,warped
21798,111,134,test,1503,7,warped
21799,133,134,test,1503,8,warped
21800,156,134,test,1503,9,warped
21801,67,113,test,1503,10,warped
21802,89,112,test,1503,11,warped
21803,111,112,test,1503,12,warped
21804,133,112,test,1503,13,warped
21805,156,111,test,1503,14,warped
21806,66,91,test,1503,15,warped
21807,89,91,test,1503,16,warped
21808,111,90,test,1503,17,warped
21809,133,90,test,1503,18,warped
21810,156,90,test,1503,19,warped
21811,66,67,test,1503,20,warped
21812,89,66,test,1503,21,warped
21813,112,67,test,1503,22,warped
21814,133,67,test,1503,23,warped
21815,156,67,test,1503,24,warped
21816,66,157,test,1505,0,warped
21817,90,157,test,1505,1,warped
21818,111,157,test,1505,2,warped
21819,132,157,test,1505,3,warped
21820,155,157,test,1505,4,warped
21821,66,134,test,1505,5,warped
21822,90,134,test,1505,6,warped
21823,111,134,test,1505,7,warped
21824,132,134,test,1505,8,warped
21825,154,134,test,1505,9,warped
21826,66,113,test,1505,10,warped
21827,89,112,test,1505,11,warped
21828,111,112,test,1505,12,warped
21829,133,112,test,1505,13,warped
21830,155,112,test,1505,14,warped
21831,66,91,test,1505,15,warped
21832,88,90,test,1505,16,warped
21833,111,90,test,1505,17,warped
21834,154,90,test,1505,19,warped
21835,66,66,test,1505,20,warped
21836,88,67,test,1505,21,warped
21837,111,67,test,1505,22,warped
21838,133,67,test,1505,23,warped
21839,155,67,test,1505,24,warped
21840,67,156,test,1506,0,warped
21841,90,156,test,1506,1,warped
21842,113,155,test,1506,2,warped
21843,159,157,test,1506,4,warped
21844,67,131,test,1506,5,warped
21845,112,132,test,1506,7,warped
21846,134,134,test,1506,8,warped
21847,68,109,test,1506,10,warped
21848,90,109,test,1506,11,warped
21849,112,111,test,1506,12,warped
21850,135,112,test,1506,13,warped
21851,157,112,test,1506,14,warped
21852,91,89,test,1506,16,warped
21853,112,89,test,1506,17,warped
21854,135,91,test,1506,18,warped
21855,158,90,test,1506,19,warped
21856,67,66,test,1506,20,warped
21857,91,66,test,1506,21,warped
21858,113,66,test,1506,22,warped
21859,158,69,test,1506,24,warped
21860,67,157,test,1510,0,warped
21861,90,157,test,1510,1,warped
21862,134,157,test,1510,3,warped
21863,157,157,test,1510,4,warped
21864,67,133,test,1510,5,warped
21865,90,134,test,1510,6,warped
21866,112,133,test,1510,7,warped
21867,134,133,test,1510,8,warped
21868,157,134,test,1510,9,warped
21869,67,112,test,1510,10,warped
21870,90,112,test,1510,11,warped
21871,112,112,test,1510,12,warped
21872,134,112,test,1510,13,warped
21873,157,112,test,1510,14,warped
21874,67,89,test,1510,15,warped
21875,91,90,test,1510,16,warped
21876,112,90,test,1510,17,warped
21877,157,90,test,1510,19,warped
21878,67,67,test,1510,20,warped
21879,90,67,test,1510,21,warped
21880,113,67,test,1510,22,warped
21881,134,66,test,1510,23,warped
21882,157,67,test,1510,24,warped
21883,67,157,test,1516,0,warped
21884,90,157,test,1516,1,warped
21885,112,157,test,1516,2,warped
21886,134,157,test,1516,3,warped
21887,157,157,test,1516,4,warped
21888,67,134,test,1516,5,warped
21889,90,134,test,1516,6,warped
21890,112,134,test,1516,7,warped
21891,134,134,test,1516,8,warped
21892,157,134,test,1516,9,warped
21893,67,112,test,1516,10,warped
21894,112,112,test,1516,12,warped
21895,134,112,test,1516,13,warped
21896,157,112,test,1516,14,warped
21897,67,90,test,1516,15,warped
21898,90,90,test,1516,16,warped
21899,112,90,test,1516,17,warped
21900,134,90,test,1516,18,warped
21901,157,90,test,1516,19,warped
21902,67,67,test,1516,20,warped
21903,90,67,test,1516,21,warped
21904,112,67,test,1516,22,warped
21905,134,67,test,1516,23,warped
21906,157,67,test,1516,24,warped
21907,67,157,test,1522,0,warped
21908,90,157,test,1522,1,warped
21909,112,157,test,1522,2,warped
21910,134,157,test,1522,3,warped
21911,90,134,test,1522,6,warped
21912,112,134,test,1522,7,warped
21913,134,134,test,1522,8,warped
21914,112,112,test,1522,12,warped
21915,134,112,test,1522,13,warped
21916,157,112,test,1522,14,warped
21917,67,89,test,1522,15,warped
21918,90,90,test,1522,16,warped
21919,112,90,test,1522,17,warped
21920,134,90,test,1522,18,warped
21921,157,90,test,1522,19,warped
21922,90,66,test,1522,21,warped
21923,112,67,test,1522,22,warped
21924,134,67,test,1522,23,warped
21925,157,67,test,1522,24,warped
21926,90,157,test,1529,1,warped
21927,112,157,test,1529,2,warped
21928,134,157,test,1529,3,warped
21929,157,157,test,1529,4,warped
21930,67,134,test,1529,5,warped
21931,90,134,test,1529,6,warped
21932,112,134,test,1529,7,warped
21933,157,134,test,1529,9,warped
21934,67,112,test,1529,10,warped
21935,90,112,test,1529,11,warped
21936,134,112,test,1529,13,warped
21937,157,112,test,1529,14,warped
21938,90,90,test,1529,16,warped
21939,112,90,test,1529,17,warped
21940,134,90,test,1529,18,warped
21941,157,90,test,1529,19,warped
21942,67,67,test,1529,20,warped
21943,90,67,test,1529,21,warped
21944,157,67,test,1529,24,warped
21945,67,157,test,1551,0,warped
21946,92,157,test,1551,1,warped
21947,135,156,test,1551,3,warped
21948,157,157,test,1551,4,warped
21949,67,134,test,1551,5,warped
21950,91,135,test,1551,6,warped
21951,112,133,test,1551,7,warped
21952,135,133,test,1551,8,warped
21953,157,133,test,1551,9,warped
21954,66,113,test,1551,10,warped
21955,89,113,test,1551,11,warped
21956,112,112,test,1551,12,warped
21957,133,111,test,1551,13,warped
21958,157,112,test,1551,14,warped
21959,66,90,test,1551,15,warped
21960,89,90,test,1551,16,warped
21961,112,89,test,1551,17,warped
21962,134,90,test,1551,18,warped
21963,156,91,test,1551,19,warped
21964,67,67,test,1551,20,warped
21965,89,67,test,1551,21,warped
21966,110,67,test,1551,22,warped
21967,132,67,test,1551,23,warped
21968,156,68,test,1551,24,warped
21969,67,157,test,1570,0,warped
21970,90,157,test,1570,1,warped
21971,112,157,test,1570,2,warped
21972,134,157,test,1570,3,warped
21973,157,157,test,1570,4,warped
21974,67,134,test,1570,5,warped
21975,90,134,test,1570,6,warped
21976,112,134,test,1570,7,warped
21977,157,134,test,1570,9,warped
21978,67,112,test,1570,10,warped
21979,90,112,test,1570,11,warped
21980,112,113,test,1570,12,warped
21981,134,112,test,1570,13,warped
21982,157,113,test,1570,14,warped
21983,67,90,test,1570,15,warped
21984,90,90,test,1570,16,warped
21985,112,90,test,1570,17,warped
21986,134,90,test,1570,18,warped
21987,157,90,test,1570,19,warped
21988,67,67,test,1570,20,warped
21989,90,67,test,1570,21,warped
21990,112,67,test,1570,22,warped
21991,134,67,test,1570,23,warped
21992,157,68,test,1570,24,warped
21993,67,157,test,1589,0,warped
21994,90,157,test,1589,1,warped
21995,115,157,test,1589,2,warped
21996,136,157,test,1589,3,warped
21997,157,158,test,1589,4,warped
21998,67,135,test,1589,5,warped
21999,91,134,test,1589,6,warped
22000,115,134,test,1589,7,warped
22001,135,135,test,1589,8,warped
22002,157,134,test,1589,9,warped
22003,66,112,test,1589,10,warped
22004,90,112,test,1589,11,warped
22005,112,112,test,1589,12,warped
22006,134,113,test,1589,13,warped
22007,156,113,test,1589,14,warped
22008,67,91,test,1589,15,warped
22009,89,90,test,1589,16,warped
22010,112,90,test,1589,17,warped
22011,134,90,test,1589,18,warped
22012,157,89,test,1589,19,warped
22013,66,68,test,1589,20,warped
22014,88,67,test,1589,21,warped
22015,112,67,test,1589,22,warped
22016,135,68,test,1589,23,warped
22017,157,68,test,1589,24,warped
22018,66,152,test,1604,0,warped
22019,134,157,test,1604,3,warped
22020,156,157,test,1604,4,warped
22021,66,129,test,1604,5,warped
22022,111,134,test,1604,7,warped
22023,133,134,test,1604,8,warped
22024,156,134,test,1604,9,warped
22025,66,109,test,1604,10,warped
22026,88,112,test,1604,11,warped
22027,111,113,test,1604,12,warped
22028,132,112,test,1604,13,warped
22029,66,89,test,1604,15,warped
22030,88,90,test,1604,16,warped
22031,110,91,test,1604,17,warped
22032,156,91,test,1604,19,warped
22033,65,67,test,1604,20,warped
22034,87,67,test,1604,21,warped
22035,110,67,test,1604,22,warped
22036,133,67,test,1604,23,warped
22037,156,68,test,1604,24,warped
22038,67,157,test,1614,0,warped
22039,90,157,test,1614,1,warped
22040,112,158,test,1614,2,warped
22041,134,157,test,1614,3,warped
22042,157,157,test,1614,4,warped
22043,67,134,test,1614,5,warped
22044,90,133,test,1614,6,warped
22045,112,134,test,1614,7,warped
22046,134,134,test,1614,8,warped
22047,157,134,test,1614,9,warped
22048,67,112,test,1614,10,warped
22049,90,112,test,1614,11,warped
22050,112,112,test,1614,12,warped
22051,134,112,test,1614,13,warped
22052,157,112,test,1614,14,warped
22053,67,90,test,1614,15,warped
22054,90,89,test,1614,16,warped
22055,112,90,test,1614,17,warped
22056,134,89,test,1614,18,warped
22057,157,90,test,1614,19,warped
22058,67,67,test,1614,20,warped
22059,90,66,test,1614,21,warped
22060,112,66,test,1614,22,warped
22061,134,66,test,1614,23,warped
22062,157,67,test,1614,24,warped
22063,67,157,test,1635,0,warped
22064,90,157,test,1635,1,warped
22065,113,157,test,1635,2,warped
22066,134,157,test,1635,3,warped
22067,157,158,test,1635,4,warped
22068,67,134,test,1635,5,warped
22069,90,134,test,1635,6,warped
22070,113,134,test,1635,7,warped
22071,134,134,test,1635,8,warped
22072,157,134,test,1635,9,warped
22073,67,112,test,1635,10,warped
22074,90,113,test,1635,11,warped
22075,112,113,test,1635,12,warped
22076,134,113,test,1635,13,warped
22077,157,113,test,1635,14,warped
22078,67,90,test,1635,15,warped
22079,90,90,test,1635,16,warped
22080,112,90,test,1635,17,warped
22081,134,90,test,1635,18,warped
22082,157,90,test,1635,19,warped
22083,67,67,test,1635,20,warped
22084,90,67,test,1635,21,warped
22085,112,67,test,1635,22,warped
22086,134,67,test,1635,23,warped
22087,157,68,test,1635,24,warped
22088,67,157,test,1636,0,warped
22089,90,157,test,1636,1,warped
22090,112,157,test,1636,2,warped
22091,134,157,test,1636,3,warped
22092,157,157,test,1636,4,warped
22093,67,134,test,1636,5,warped
22094,90,134,test,1636,6,warped
22095,112,134,test,1636,7,warped
22096,134,134,test,1636,8,warped
22097,157,134,test,1636,9,warped
22098,67,112,test,1636,10,warped
22099,90,112,test,1636,11,warped
22100,112,112,test,1636,12,warped
22101,134,112,test,1636,13,warped
22102,157,112,test,1636,14,warped
22103,67,90,test,1636,15,warped
22104,90,90,test,1636,16,warped
22105,112,90,test,1636,17,warped
22106,134,90,test,1636,18,warped
22107,157,90,test,1636,19,warped
22108,67,67,test,1636,20,warped
22109,90,67,test,1636,21,warped
22110,112,67,test,1636,22,warped
22111,134,67,test,1636,23,warped
22112,157,67,test,1636,24,warped
22113,67,157,test,1639,0,warped
22114,90,157,test,1639,1,warped
22115,112,157,test,1639,2,warped
22116,134,157,test,1639,3,warped
22117,157,157,test,1639,4,warped
22118,67,134,test,1639,5,warped
22119,90,134,test,1639,6,warped
22120,112,134,test,1639,7,warped
22121,134,134,test,1639,8,warped
22122,157,134,test,1639,9,warped
22123,67,112,test,1639,10,warped
22124,90,112,test,1639,11,warped
22125,112,112,test,1639,12,warped
22126,134,112,test,1639,13,warped
22127,157,112,test,1639,14,warped
22128,67,90,test,1639,15,warped
22129,90,90,test,1639,16,warped
22130,112,90,test,1639,17,warped
22131,134,90,test,1639,18,warped
22132,157,90,test,1639,19,warped
22133,67,67,test,1639,20,warped
22134,90,67,test,1639,21,warped
22135,112,67,test,1639,22,warped
22136,134,67,test,1639,23,warped
22137,157,67,test,1639,24,warped
22138,67,158,test,1641,0,warped
22139,89,157,test,1641,1,warped
22140,111,158,test,1641,2,warped
22141,133,158,test,1641,3,warped
22142,156,160,test,1641,4,warped
22143,67,135,test,1641,5,warped
22144,90,135,test,1641,6,warped
22145,112,134,test,1641,7,warped
22146,134,136,test,1641,8,warped
22147,155,133,test,1641,9,warped
22148,66,113,test,1641,10,warped
22149,112,112,test,1641,12,warped
22150,134,114,test,1641,13,warped
22151,156,111,test,1641,14,warped
22152,90,90,test,1641,16,warped
22153,111,91,test,1641,17,warped
22154,134,93,test,1641,18,warped
22155,156,86,test,1641,19,warped
22156,67,68,test,1641,20,warped
22157,90,68,test,1641,21,warped
22158,112,68,test,1641,22,warped
22159,133,68,test,1641,23,warped
22160,156,66,test,1641,24,warped
22161,67,157,test,1654,0,warped
22162,90,157,test,1654,1,warped
22163,112,157,test,1654,2,warped
22164,134,157,test,1654,3,warped
22165,157,157,test,1654,4,warped
22166,90,134,test,1654,6,warped
22167,112,134,test,1654,7,warped
22168,134,134,test,1654,8,warped
22169,157,134,test,1654,9,warped
22170,67,112,test,1654,10,warped
22171,90,112,test,1654,11,warped
22172,112,112,test,1654,12,warped
22173,157,112,test,1654,14,warped
22174,67,90,test,1654,15,warped
22175,90,90,test,1654,16,warped
22176,112,90,test,1654,17,warped
22177,157,90,test,1654,19,warped
22178,67,67,test,1654,20,warped
22179,90,67,test,1654,21,warped
22180,112,67,test,1654,22,warped
22181,134,67,test,1654,23,warped
22182,157,67,test,1654,24,warped
22183,67,157,test,1664,0,warped
22184,90,157,test,1664,1,warped
22185,112,157,test,1664,2,warped
22186,134,157,test,1664,3,warped
22187,158,157,test,1664,4,warped
22188,67,134,test,1664,5,warped
22189,90,134,test,1664,6,warped
22190,112,133,test,1664,7,warped
22191,134,133,test,1664,8,warped
22192,158,134,test,1664,9,warped
22193,67,112,test,1664,10,warped
22194,90,112,test,1664,11,warped
22195,112,111,test,1664,12,warped
22196,135,112,test,1664,13,warped
22197,158,111,test,1664,14,warped
22198,67,90,test,1664,15,warped
22199,90,89,test,1664,16,warped
22200,112,90,test,1664,17,warped
22201,135,89,test,1664,18,warped
22202,158,89,test,1664,19,warped
22203,67,67,test,1664,20,warped
22204,90,66,test,1664,21,warped
22205,113,66,test,1664,22,warped
22206,135,66,test,1664,23,warped
22207,158,66,test,1664,24,warped
22208,67,157,test,1666,0,warped
22209,90,157,test,1666,1,warped
22210,112,157,test,1666,2,warped
22211,134,157,test,1666,3,warped
22212,157,156,test,1666,4,warped
22213,67,134,test,1666,5,warped
22214,90,134,test,1666,6,warped
22215,112,134,test,1666,7,warped
22216,134,134,test,1666,8,warped
22217,67,112,test,1666,10,warped
22218,90,112,test,1666,11,warped
22219,112,112,test,1666,12,warped
22220,134,112,test,1666,13,warped
22221,67,90,test,1666,15,warped
22222,90,90,test,1666,16,warped
22223,112,90,test,1666,17,warped
22224,134,90,test,1666,18,warped
22225,157,89,test,1666,19,warped
22226,67,67,test,1666,20,warped
22227,90,67,test,1666,21,warped
22228,112,67,test,1666,22,warped
22229,134,67,test,1666,23,warped
22230,157,67,test,1666,24,warped
22231,67,157,test,1668,0,warped
22232,90,157,test,1668,1,warped
22233,112,157,test,1668,2,warped
22234,134,157,test,1668,3,warped
22235,158,157,test,1668,4,warped
22236,67,134,test,1668,5,warped
22237,90,135,test,1668,6,warped
22238,111,134,test,1668,7,warped
22239,134,134,test,1668,8,warped
22240,158,134,test,1668,9,warped
22241,67,112,test,1668,10,warped
22242,91,113,test,1668,11,warped
22243,112,114,test,1668,12,warped
22244,134,111,test,1668,13,warped
22245,158,111,test,1668,14,warped
22246,67,91,test,1668,15,warped
22247,90,90,test,1668,16,warped
22248,112,90,test,1668,17,warped
22249,135,89,test,1668,18,warped
22250,157,90,test,1668,19,warped
22251,67,68,test,1668,20,warped
22252,90,68,test,1668,21,warped
22253,112,67,test,1668,22,warped
22254,134,67,test,1668,23,warped
22255,157,67,test,1668,24,warped
22256,67,158,test,1669,0,warped
22257,92,157,test,1669,1,warped
22258,118,158,test,1669,2,warped
22259,150,158,test,1669,3,warped
22260,156,140,test,1669,4,warped
22261,67,135,test,1669,5,warped
22262,91,134,test,1669,6,warped
22263,117,134,test,1669,7,warped
22264,66,113,test,1669,10,warped
22265,90,112,test,1669,11,warped
22266,115,112,test,1669,12,warped
22267,137,111,test,1669,13,warped
22268,156,109,test,1669,14,warped
22269,66,89,test,1669,15,warped
22270,111,92,test,1669,17,warped
22271,131,88,test,1669,18,warped
22272,155,87,test,1669,19,warped
22273,67,46,test,1669,20,warped
